refYear,flowDesc,partnerCode,partnerISO,cmdCode,motCode,motDesc,primaryValue
2024,Export,702,SGP,8,3200,Road,121863.952
2024,Export,702,SGP,9,3200,Road,22885968.228
2024,Export,702,SGP,11,3200,Road,304.393
2024,Export,702,SGP,13,3200,Road,3408462.985
2024,Export,702,SGP,17,3200,Road,1262865.095
2024,Export,702,SGP,18,3200,Road,2709413.174
2024,Export,702,SGP,19,3200,Road,3034240.225
2024,Export,702,SGP,20,3200,Road,151956.832
2024,Export,702,SGP,21,3200,Road,20180529.2
2024,Export,702,SGP,22,3200,Road,1241859.709
2024,Export,702,SGP,23,3200,Road,17011.932
2024,Export,702,SGP,24,3200,Road,130953.717
2024,Export,702,SGP,25,3200,Road,65579.648
2024,Export,702,SGP,28,3200,Road,862274.862
2024,Export,702,SGP,30,3200,Road,6634381.052
2024,Export,702,SGP,36,3200,Road,1624652.04
2024,Export,702,SGP,43,3200,Road,24784.175
2024,Export,702,SGP,51,3200,Road,60.197
2024,Export,702,SGP,55,3200,Road,13540.944
2024,Export,702,SGP,66,3200,Road,2407.885
2024,Export,702,SGP,88,3200,Road,738124.555
2024,Export,702,SGP,92,3200,Road,35290.276
2024,Export,702,SGP,93,3200,Road,219291.282
2024,Export,703,SVK,1,3200,Road,9784.871
2024,Export,703,SVK,4,3200,Road,46602.791
2024,Export,703,SVK,5,3200,Road,5447.271
2024,Export,703,SVK,9,3200,Road,307706.082
2024,Export,703,SVK,13,3200,Road,43818.958
2024,Export,703,SVK,14,3200,Road,5477.938
2024,Export,703,SVK,16,3200,Road,1267.547
2024,Export,703,SVK,17,3200,Road,2639935.479
2024,Export,703,SVK,19,3200,Road,361276.973
2024,Export,703,SVK,20,3200,Road,82424.618
2024,Export,703,SVK,21,3200,Road,1413331.764
2024,Export,703,SVK,22,3200,Road,3614033.868
2024,Export,703,SVK,23,3200,Road,16087.396
2024,Export,703,SVK,24,3200,Road,74384.328
2024,Export,703,SVK,25,3200,Road,27811.068
2024,Export,703,SVK,28,3200,Road,10324.373
2024,Export,703,SVK,33,3200,Road,15617758.102
2024,Export,703,SVK,35,3200,Road,2463400.051
2024,Export,703,SVK,41,3200,Road,511.108
2024,Export,703,SVK,43,3200,Road,1588.977
2024,Export,703,SVK,45,3200,Road,2329.515
2024,Export,703,SVK,46,3200,Road,684.884
2024,Export,703,SVK,51,3200,Road,11.358
2024,Export,703,SVK,52,3200,Road,965599.238
2024,Export,703,SVK,53,3200,Road,12149.595
2024,Export,703,SVK,54,3200,Road,1786904.85
2024,Export,703,SVK,55,3200,Road,58583.153
2024,Export,703,SVK,57,3200,Road,23411.0
2024,Export,703,SVK,60,3200,Road,1155958.423
2024,Export,703,SVK,63,3200,Road,3040714.254
2024,Export,703,SVK,65,3200,Road,136358.964
2024,Export,703,SVK,66,3200,Road,35970.617
2024,Export,703,SVK,75,3200,Road,95729.317
2024,Export,703,SVK,81,3200,Road,69602.633
2024,Export,703,SVK,86,3200,Road,328748.95
2024,Export,703,SVK,88,3200,Road,4234.242
2024,Export,703,SVK,89,3200,Road,6255.957
2024,Export,703,SVK,92,3200,Road,13437.587
2024,Export,704,VNM,9,3200,Road,1373468.779
2024,Export,704,VNM,12,3200,Road,3.407
2024,Export,704,VNM,13,3200,Road,52588.429
2024,Export,704,VNM,15,3200,Road,143.11
2024,Export,704,VNM,17,3200,Road,147766.885
2024,Export,704,VNM,19,3200,Road,12021377.89
2024,Export,704,VNM,21,3200,Road,4768095.513
2024,Export,704,VNM,23,3200,Road,32612.072
2024,Export,704,VNM,24,3200,Road,136.295
2024,Export,704,VNM,28,3200,Road,82066.843
2024,Export,704,VNM,29,3200,Road,1128502.858
2024,Export,704,VNM,30,3200,Road,39124225.718
2024,Export,704,VNM,38,3200,Road,1983073.625
2024,Export,704,VNM,41,3200,Road,29414.81
2024,Export,704,VNM,44,3200,Road,276205.953
2024,Export,704,VNM,51,3200,Road,29.531
2024,Export,704,VNM,60,3200,Road,161017.066
2024,Export,704,VNM,63,3200,Road,2466.946
2024,Export,704,VNM,66,3200,Road,9156.777
2024,Export,704,VNM,72,3200,Road,5574.48
2024,Export,704,VNM,79,3200,Road,1090.363
2024,Export,704,VNM,87,3200,Road,176620.613
2024,Export,704,VNM,88,3200,Road,224953.219
2024,Export,704,VNM,93,3200,Road,12951.467
2024,Export,704,VNM,94,3200,Road,117762.598
2024,Export,705,SVN,1,3200,Road,6886.323
2024,Export,705,SVN,2,3200,Road,50562.171
2024,Export,705,SVN,4,3200,Road,7889.23
2024,Export,705,SVN,5,3200,Road,2831.536
2024,Export,705,SVN,6,3200,Road,9086.357
2024,Export,705,SVN,11,3200,Road,13.63
2024,Export,705,SVN,12,3200,Road,2646766.148
2024,Export,705,SVN,13,3200,Road,150931.209
2024,Export,705,SVN,15,3200,Road,34955.216
2024,Export,705,SVN,16,3200,Road,7802.909
2024,Export,705,SVN,17,3200,Road,255626.489
2024,Export,705,SVN,18,3200,Road,1308472.93
2024,Export,705,SVN,19,3200,Road,44574.261
2024,Export,705,SVN,20,3200,Road,182166.698
2024,Export,705,SVN,23,3200,Road,1119.894
2024,Export,705,SVN,25,3200,Road,470162.2
2024,Export,705,SVN,26,3200,Road,15.901
2024,Export,705,SVN,28,3200,Road,1340627.276
2024,Export,705,SVN,44,3200,Road,281811.099
2024,Export,705,SVN,52,3200,Road,10607.186
2024,Export,705,SVN,55,3200,Road,1248.238
2024,Export,705,SVN,57,3200,Road,34283.962
2024,Export,705,SVN,60,3200,Road,21414.273
2024,Export,705,SVN,64,3200,Road,2979996.943
2024,Export,705,SVN,66,3200,Road,29656.734
2024,Export,705,SVN,67,3200,Road,6941.977
2024,Export,705,SVN,72,3200,Road,2698484.558
2024,Export,705,SVN,78,3200,Road,95513.516
2024,Export,705,SVN,79,3200,Road,881.377
2024,Export,705,SVN,86,3200,Road,139368.82
2024,Export,705,SVN,89,3200,Road,7587.108
2024,Export,706,SOM,32,3200,Road,3184.768
2024,Export,706,SOM,84,3200,Road,17040.327
2024,Export,706,SOM,94,3200,Road,2532.822
2024,Export,710,ZAF,4,3200,Road,1251502.605
2024,Export,710,ZAF,7,3200,Road,1800.235
2024,Export,710,ZAF,8,3200,Road,264732.155
2024,Export,710,ZAF,9,3200,Road,9537723.214
2024,Export,710,ZAF,14,3200,Road,4402.34
2024,Export,710,ZAF,15,3200,Road,616382.132
2024,Export,710,ZAF,17,3200,Road,220406.633
2024,Export,710,ZAF,18,3200,Road,2253489.296
2024,Export,710,ZAF,19,3200,Road,104711.181
2024,Export,710,ZAF,20,3200,Road,48031.62
2024,Export,710,ZAF,21,3200,Road,8101561.977
2024,Export,710,ZAF,22,3200,Road,33249732.182
2024,Export,710,ZAF,23,3200,Road,1374451.241
2024,Export,710,ZAF,24,3200,Road,59857888.053
2024,Export,710,ZAF,25,3200,Road,113.579
2024,Export,710,ZAF,28,3200,Road,104039.927
2024,Export,710,ZAF,30,3200,Road,20640736.159
2024,Export,710,ZAF,33,3200,Road,10732673.467
2024,Export,710,ZAF,34,3200,Road,809269.596
2024,Export,710,ZAF,35,3200,Road,2052905.688
2024,Export,710,ZAF,43,3200,Road,7567.8
2024,Export,710,ZAF,44,3200,Road,504640.382
2024,Export,710,ZAF,52,3200,Road,1687.791
2024,Export,710,ZAF,55,3200,Road,417.972
2024,Export,710,ZAF,57,3200,Road,1228.93
2024,Export,710,ZAF,64,3200,Road,550310.685
2024,Export,710,ZAF,72,3200,Road,960908.406
2024,Export,710,ZAF,75,3200,Road,142739.858
2024,Export,710,ZAF,87,3200,Road,4758343.58
2024,Export,710,ZAF,88,3200,Road,82100.917
2024,Export,710,ZAF,92,3200,Road,2635.044
2024,Export,710,ZAF,93,3200,Road,855471.452
2024,Export,710,ZAF,95,3200,Road,64902.714
2024,Export,716,ZWE,17,3200,Road,12419.915
2024,Export,716,ZWE,18,3200,Road,84503.123
2024,Export,716,ZWE,29,3200,Road,26157.351
2024,Export,716,ZWE,30,3200,Road,13694.276
2024,Export,716,ZWE,32,3200,Road,382651.493
2024,Export,716,ZWE,34,3200,Road,623.551
2024,Export,716,ZWE,38,3200,Road,4085.453
2024,Export,716,ZWE,42,3200,Road,148.789
2024,Export,716,ZWE,63,3200,Road,186.27
2024,Export,716,ZWE,68,3200,Road,11036.517
2024,Export,716,ZWE,93,3200,Road,8240.19
2024,Export,716,ZWE,94,3200,Road,1713.914
2024,Export,716,ZWE,96,3200,Road,365.726
2024,Export,724,ESP,2,3200,Road,130581.176
2024,Export,724,ESP,4,3200,Road,9511554.505
2024,Export,724,ESP,7,3200,Road,351377.387
2024,Export,724,ESP,8,3200,Road,1921005.854
2024,Export,724,ESP,10,3200,Road,2133.022
2024,Export,724,ESP,11,3200,Road,1364937.825
2024,Export,724,ESP,12,3200,Road,1457004.205
2024,Export,724,ESP,15,3200,Road,1353996.715
2024,Export,724,ESP,16,3200,Road,13852.152
2024,Export,724,ESP,23,3200,Road,14642851.027
2024,Export,724,ESP,24,3200,Road,398042.646
2024,Export,724,ESP,26,3200,Road,474204.493
2024,Export,724,ESP,43,3200,Road,71105.289
2024,Export,724,ESP,47,3200,Road,143561.038
2024,Export,724,ESP,51,3200,Road,7512.146
2024,Export,724,ESP,53,3200,Road,20860.005
2024,Export,724,ESP,67,3200,Road,15719.398
2024,Export,724,ESP,86,3200,Road,38154564.879
2024,Export,724,ESP,89,3200,Road,92373.044
2024,Export,724,ESP,92,3200,Road,83880.707
2024,Export,724,ESP,93,3200,Road,6665855.058
2024,Export,56,BEL,2,3200,Road,48446.185
2024,Export,56,BEL,3,3200,Road,6474.03
2024,Export,56,BEL,4,3200,Road,12321360.569
2024,Export,56,BEL,5,3200,Road,66639.344
2024,Export,56,BEL,7,3200,Road,163119.422
2024,Export,56,BEL,10,3200,Road,45248.923
2024,Export,56,BEL,11,3200,Road,99493.341
2024,Export,56,BEL,14,3200,Road,1916.086
2024,Export,56,BEL,16,3200,Road,8177.722
2024,Export,56,BEL,20,3200,Road,961317.292
2024,Export,56,BEL,23,3200,Road,2635868.198
2024,Export,56,BEL,24,3200,Road,7293489.508
2024,Export,56,BEL,26,3200,Road,6187575.334
2024,Export,56,BEL,36,3200,Road,3820387.313
2024,Export,56,BEL,45,3200,Road,34260.11
2024,Export,56,BEL,51,3200,Road,568123.353
2024,Export,56,BEL,53,3200,Road,44992.234
2024,Export,56,BEL,86,3200,Road,981920.607
2024,Export,56,BEL,89,3200,Road,209087.303
2024,Export,60,BMU,21,3200,Road,44275.547
2024,Export,60,BMU,30,3200,Road,318079.295
2024,Export,60,BMU,39,3200,Road,497.478
2024,Export,60,BMU,44,3200,Road,17608.225
2024,Export,60,BMU,70,3200,Road,4580.66
2024,Export,60,BMU,71,3200,Road,14813.034
2024,Export,60,BMU,83,3200,Road,579.255
2024,Export,60,BMU,85,3200,Road,7002.174
2024,Export,60,BMU,95,3200,Road,1542.409
2024,Export,60,BMU,96,3200,Road,985.87
2024,Export,64,BTN,32,3200,Road,1147.153
2024,Export,64,BTN,40,3200,Road,139.703
2024,Export,64,BTN,68,3200,Road,5465.444
2024,Export,64,BTN,84,3200,Road,22335.402
2024,Export,64,BTN,96,3200,Road,67.012
2024,Export,64,BTN,97,3200,Road,9293.072
2024,Export,68,BOL,17,3200,Road,1203.942
2024,Export,68,BOL,18,3200,Road,26846.778
2024,Export,68,BOL,19,3200,Road,481.577
2024,Export,68,BOL,21,3200,Road,734321.914
2024,Export,68,BOL,22,3200,Road,6229.834
2024,Export,68,BOL,27,3200,Road,37011.005
2024,Export,68,BOL,30,3200,Road,424347.65
2024,Export,68,BOL,33,3200,Road,109735.937
2024,Export,68,BOL,34,3200,Road,18094.345
2024,Export,68,BOL,44,3200,Road,182730.052
2024,Export,68,BOL,48,3200,Road,874.562
2024,Export,68,BOL,60,3200,Road,202.171
2024,Export,68,BOL,62,3200,Road,4713.548
2024,Export,68,BOL,63,3200,Road,1152.832
2024,Export,68,BOL,68,3200,Road,4052.515
2024,Export,68,BOL,70,3200,Road,6518.326
2024,Export,68,BOL,71,3200,Road,8354.906
2024,Export,68,BOL,76,3200,Road,14196.297
2024,Export,68,BOL,83,3200,Road,772.34
2024,Export,68,BOL,88,3200,Road,44878.654
2024,Export,68,BOL,92,3200,Road,9683.785
2024,Export,68,BOL,94,3200,Road,1389.077
2024,Export,70,BIH,4,3200,Road,211690.545
2024,Export,70,BIH,8,3200,Road,9086.357
2024,Export,70,BIH,12,3200,Road,7471.257
2024,Export,70,BIH,17,3200,Road,696.242
2024,Export,70,BIH,29,3200,Road,406629.254
2024,Export,70,BIH,30,3200,Road,93119774.374
2024,Export,70,BIH,32,3200,Road,420371.233
2024,Export,70,BIH,33,3200,Road,2163232.238
2024,Export,70,BIH,41,3200,Road,56667.067
2024,Export,70,BIH,42,3200,Road,20591.957
2024,Export,70,BIH,44,3200,Road,173340.438
2024,Export,70,BIH,48,3200,Road,372303.267
2024,Export,70,BIH,51,3200,Road,580036.703
2024,Export,70,BIH,53,3200,Road,10916.122
2024,Export,70,BIH,55,3200,Road,614144.617
2024,Export,70,BIH,56,3200,Road,195848.481
2024,Export,70,BIH,57,3200,Road,3590.247
2024,Export,70,BIH,61,3200,Road,7817.675
2024,Export,70,BIH,65,3200,Road,3432.371
2024,Export,70,BIH,66,3200,Road,499.75
2024,Export,70,BIH,72,3200,Road,1467222.949
2024,Export,70,BIH,81,3200,Road,68967.723
2024,Export,70,BIH,86,3200,Road,117734.203
2024,Export,70,BIH,87,3200,Road,52761270.377
2024,Export,70,BIH,88,3200,Road,2725.907
2024,Export,70,BIH,89,3200,Road,17741.113
2024,Export,70,BIH,93,3200,Road,26362.93
2024,Export,70,BIH,94,3200,Road,1717111.404
2024,Export,72,BWA,13,3200,Road,71333.584
2024,Export,72,BWA,27,3200,Road,24335.536
2024,Export,72,BWA,32,3200,Road,6111.711
2024,Export,72,BWA,34,3200,Road,63305.787
2024,Export,72,BWA,35,3200,Road,2388.576
2024,Export,72,BWA,42,3200,Road,101.086
2024,Export,72,BWA,48,3200,Road,52.247
2024,Export,72,BWA,64,3200,Road,274.862
2024,Export,72,BWA,68,3200,Road,3651.58
2024,Export,72,BWA,87,3200,Road,15583.103
2024,Export,72,BWA,93,3200,Road,3166.596
2024,Export,72,BWA,94,3200,Road,5652.85
2024,Export,72,BWA,96,3200,Road,203.307
2024,Export,76,BRA,9,3200,Road,45396575.63
2024,Export,76,BRA,11,3200,Road,8262.906
2024,Export,76,BRA,12,3200,Road,2.272
2024,Export,76,BRA,17,3200,Road,718356.049
2024,Export,76,BRA,18,3200,Road,10960718.319
2024,Export,76,BRA,20,3200,Road,259470.018
2024,Export,76,BRA,21,3200,Road,2279937.411
2024,Export,76,BRA,22,3200,Road,8754835.856
2024,Export,76,BRA,25,3200,Road,109678.011
2024,Export,76,BRA,28,3200,Road,40035.626
2024,Export,76,BRA,37,3200,Road,1319.793
2024,Export,76,BRA,41,3200,Road,230286.91
2024,Export,76,BRA,43,3200,Road,3526.642
2024,Export,76,BRA,44,3200,Road,275663.043
2024,Export,76,BRA,46,3200,Road,358.911
2024,Export,76,BRA,51,3200,Road,8155.006
2024,Export,76,BRA,54,3200,Road,274956.579
2024,Export,76,BRA,55,3200,Road,167442.256
2024,Export,76,BRA,58,3200,Road,3403.977
2024,Export,76,BRA,64,3200,Road,417491.994
2024,Export,76,BRA,72,3200,Road,1849016.917
2024,Export,76,BRA,75,3200,Road,1148104.403
2024,Export,76,BRA,81,3200,Road,109681.419
2024,Export,76,BRA,86,3200,Road,1813560.815
2024,Export,76,BRA,87,3200,Road,1778343.23
2024,Export,76,BRA,88,3200,Road,16457576.031
2024,Export,76,BRA,89,3200,Road,34527.022
2024,Export,76,BRA,92,3200,Road,106682.921
2024,Export,76,BRA,93,3200,Road,307.8
2024,Export,84,BLZ,49,3200,Road,306.665
2024,Export,86,IOT,25,3200,Road,2526.007
2024,Export,86,IOT,33,3200,Road,606.514
2024,Export,86,IOT,84,3200,Road,838.216
2024,Export,90,SLB,85,3200,Road,1094.906
2024,Export,90,SLB,90,3200,Road,57029.386
2024,Export,92,VGB,4,3200,Road,8609.324
2024,Export,92,VGB,21,3200,Road,268.048
2024,Export,92,VGB,40,3200,Road,754.168
2024,Export,92,VGB,42,3200,Road,347.553
2024,Export,92,VGB,44,3200,Road,18815.574
2024,Export,92,VGB,48,3200,Road,375.948
2024,Export,92,VGB,61,3200,Road,252.146
2024,Export,92,VGB,63,3200,Road,56.79
2024,Export,92,VGB,64,3200,Road,4467.08
2024,Export,92,VGB,72,3200,Road,5366.63
2024,Export,92,VGB,73,3200,Road,146284.673
2024,Export,92,VGB,74,3200,Road,2689.562
2024,Export,92,VGB,82,3200,Road,7793.823
2024,Export,92,VGB,88,3200,Road,299161.499
2024,Export,92,VGB,90,3200,Road,24860.274
2024,Export,92,VGB,95,3200,Road,321228.853
2024,Export,92,VGB,96,3200,Road,682.613
2024,Export,96,BRN,4,3200,Road,121222.228
2024,Export,96,BRN,17,3200,Road,1549.224
2024,Export,96,BRN,18,3200,Road,16191.889
2024,Export,96,BRN,32,3200,Road,57497.333
2024,Export,96,BRN,34,3200,Road,5509.74
2024,Export,96,BRN,39,3200,Road,36782.71
2024,Export,96,BRN,44,3200,Road,3.407
2024,Export,96,BRN,48,3200,Road,13.63
2024,Export,96,BRN,49,3200,Road,68.148
2024,Export,96,BRN,51,3200,Road,146.518
2024,Export,96,BRN,57,3200,Road,100474.667
2024,Export,96,BRN,68,3200,Road,165.826
2024,Export,96,BRN,86,3200,Road,4318.291
2024,Export,96,BRN,87,3200,Road,8064.142
2024,Export,96,BRN,90,3200,Road,4172.91
2024,Export,96,BRN,91,3200,Road,20933.831
2024,Export,100,BGR,1,3200,Road,1362.954
2024,Export,100,BGR,4,3200,Road,1811.592
2024,Export,100,BGR,5,3200,Road,124277.516
2024,Export,100,BGR,9,3200,Road,3148440.97
2024,Export,100,BGR,10,3200,Road,115.851
2024,Export,100,BGR,12,3200,Road,79.506
2024,Export,100,BGR,15,3200,Road,1066.511
2024,Export,100,BGR,17,3200,Road,1086702.207
2024,Export,100,BGR,20,3200,Road,3950.294
2024,Export,100,BGR,21,3200,Road,2828612.552
2024,Export,100,BGR,22,3200,Road,9275310.351
2024,Export,100,BGR,23,3200,Road,41177.1
2024,Export,100,BGR,25,3200,Road,214543.661
2024,Export,100,BGR,28,3200,Road,22577.326
2024,Export,100,BGR,30,3200,Road,347052682.586
2024,Export,100,BGR,43,3200,Road,238.517
2024,Export,100,BGR,46,3200,Road,48.839
2024,Export,100,BGR,51,3200,Road,9010.259
2024,Export,100,BGR,52,3200,Road,130908.285
2024,Export,100,BGR,55,3200,Road,733964.139
2024,Export,100,BGR,57,3200,Road,58619.498
2024,Export,100,BGR,64,3200,Road,26863.815
2024,Export,100,BGR,66,3200,Road,3384.668
2024,Export,100,BGR,75,3200,Road,10511.78
2024,Export,100,BGR,79,3200,Road,131941.858
2024,Export,100,BGR,81,3200,Road,20030.875
2024,Export,100,BGR,86,3200,Road,24828.471
2024,Export,100,BGR,87,3200,Road,35922834.001
2024,Export,100,BGR,88,3200,Road,272717.927
2024,Export,100,BGR,89,3200,Road,85981.927
2024,Export,100,BGR,93,3200,Road,239732.179
2024,Export,104,MMR,21,3200,Road,670551.587
2024,Export,104,MMR,32,3200,Road,975.648
2024,Export,104,MMR,33,3200,Road,100902.862
2024,Export,104,MMR,34,3200,Road,44.296
2024,Export,104,MMR,35,3200,Road,4527.278
2024,Export,104,MMR,56,3200,Road,72695.401
2024,Export,104,MMR,60,3200,Road,421.38
2024,Export,104,MMR,82,3200,Road,508.836
2024,Export,104,MMR,94,3200,Road,2847.437
2024,Export,108,BDI,63,3200,Road,2541.908
2024,Export,108,BDI,84,3200,Road,15232.142
2024,Export,108,BDI,85,3200,Road,454.318
2024,Export,108,BDI,87,3200,Road,13629.536
2024,Export,108,BDI,91,3200,Road,10222.152
2024,Export,108,BDI,94,3200,Road,1703.692
2024,Export,112,BLR,7,3200,Road,160.147
2024,Export,112,BLR,9,3200,Road,24299.191
2024,Export,112,BLR,13,3200,Road,422.516
2024,Export,112,BLR,15,3200,Road,96.543
2024,Export,112,BLR,17,3200,Road,168.098
2024,Export,112,BLR,18,3200,Road,570.169
2024,Export,112,BLR,19,3200,Road,1693.47
2024,Export,112,BLR,21,3200,Road,209818.755
2024,Export,112,BLR,22,3200,Road,3008.72
2024,Export,112,BLR,23,3200,Road,561121.179
2024,Export,112,BLR,27,3200,Road,215045.682
2024,Export,112,BLR,31,3200,Road,126156.12
2024,Export,112,BLR,32,3200,Road,1016594.146
2024,Export,112,BLR,33,3200,Road,8062772.318
2024,Export,112,BLR,34,3200,Road,211709.853
2024,Export,112,BLR,35,3200,Road,368632.379
2024,Export,112,BLR,40,3200,Road,11889.499
2024,Export,112,BLR,42,3200,Road,31128.724
2024,Export,112,BLR,44,3200,Road,1143.745
2024,Export,112,BLR,48,3200,Road,506766.59
2024,Export,112,BLR,62,3200,Road,61661.156
2024,Export,112,BLR,64,3200,Road,63472.749
2024,Export,112,BLR,68,3200,Road,5868.651
2024,Export,112,BLR,72,3200,Road,69081.303
2024,Export,112,BLR,73,3200,Road,336298.577
2024,Export,112,BLR,76,3200,Road,461.133
2024,Export,112,BLR,85,3200,Road,232622.104
2024,Export,112,BLR,87,3200,Road,1240913.592
2024,Export,112,BLR,95,3200,Road,11088.763
2024,Export,112,BLR,96,3200,Road,20363.662
2024,Export,116,KHM,4,3200,Road,7137.334
2024,Export,116,KHM,17,3200,Road,56897.633
2024,Export,116,KHM,18,3200,Road,114384.744
2024,Export,116,KHM,21,3200,Road,48379.174
2024,Export,116,KHM,24,3200,Road,2639.587
2024,Export,116,KHM,34,3200,Road,898.414
2024,Export,116,KHM,38,3200,Road,17226.598
2024,Export,116,KHM,44,3200,Road,71.555
2024,Export,116,KHM,48,3200,Road,148.789
2024,Export,116,KHM,59,3200,Road,3267.681
2024,Export,116,KHM,61,3200,Road,39920.911
2024,Export,116,KHM,64,3200,Road,16540.578
2024,Export,116,KHM,68,3200,Road,20590.821
2024,Export,116,KHM,69,3200,Road,2679.34
2024,Export,116,KHM,76,3200,Road,1795.691
2024,Export,116,KHM,91,3200,Road,17935.333
2024,Export,116,KHM,94,3200,Road,502.021
2024,Export,116,KHM,96,3200,Road,142190.133
2024,Export,120,CMR,9,3200,Road,501702.081
2024,Export,120,CMR,24,3200,Road,213277.25
2024,Export,120,CMR,27,3200,Road,8053.92
2024,Export,120,CMR,28,3200,Road,1951.295
2024,Export,120,CMR,30,3200,Road,3753.801
2024,Export,120,CMR,32,3200,Road,266907.202
2024,Export,120,CMR,33,3200,Road,177081.745
2024,Export,120,CMR,35,3200,Road,269.183
2024,Export,120,CMR,38,3200,Road,10843.432
2024,Export,120,CMR,42,3200,Road,5901.589
2024,Export,120,CMR,54,3200,Road,3262.002
2024,Export,120,CMR,58,3200,Road,8491.201
2024,Export,120,CMR,61,3200,Road,3828.764
2024,Export,120,CMR,62,3200,Road,6672.794
2024,Export,120,CMR,63,3200,Road,116220.189
2024,Export,120,CMR,64,3200,Road,10701.457
2024,Export,120,CMR,65,3200,Road,181.727
2024,Export,120,CMR,66,3200,Road,5050.879
2024,Export,120,CMR,68,3200,Road,31037.861
2024,Export,120,CMR,69,3200,Road,15421.82
2024,Export,120,CMR,72,3200,Road,4657.894
2024,Export,120,CMR,83,3200,Road,248.739
2024,Export,120,CMR,87,3200,Road,1586559.758
2024,Export,120,CMR,88,3200,Road,25914.291
2024,Export,120,CMR,94,3200,Road,22187.749
2024,Export,120,CMR,96,3200,Road,1979.69
2024,Export,124,CAN,8,3200,Road,160.147
2024,Export,124,CAN,9,3200,Road,248097697.27
2024,Export,124,CAN,15,3200,Road,93.135
2024,Export,124,CAN,20,3200,Road,867655.121
2024,Export,124,CAN,21,3200,Road,21695797.399
2024,Export,124,CAN,22,3200,Road,2599957.778
2024,Export,124,CAN,23,3200,Road,847744.64
2024,Export,124,CAN,25,3200,Road,71502.817
2024,Export,124,CAN,26,3200,Road,113.579
2024,Export,124,CAN,27,3200,Road,176677.403
2024,Export,124,CAN,28,3200,Road,79847.5
2024,Export,124,CAN,37,3200,Road,197060.374
2024,Export,124,CAN,53,3200,Road,6337.734
2024,Export,124,CAN,67,3200,Road,34.074
2024,Export,124,CAN,75,3200,Road,9960.919
2024,Export,124,CAN,86,3200,Road,401368.253
2024,Export,124,CAN,87,3200,Road,6011512.396
2024,Export,124,CAN,92,3200,Road,31692.078
2024,Export,124,CAN,93,3200,Road,115663.649
2024,Export,702,SGP,2,0,TOTAL MOT,78575.41
2024,Export,702,SGP,3,0,TOTAL MOT,42883.063
2024,Export,702,SGP,8,0,TOTAL MOT,124112.826
2024,Export,702,SGP,11,0,TOTAL MOT,304.393
2024,Export,702,SGP,20,0,TOTAL MOT,193731.359
2024,Export,702,SGP,22,0,TOTAL MOT,3511292.154
2024,Export,702,SGP,23,0,TOTAL MOT,17011.932
2024,Export,702,SGP,24,0,TOTAL MOT,1403042.6
2024,Export,702,SGP,43,0,TOTAL MOT,24784.175
2024,Export,702,SGP,51,0,TOTAL MOT,60.197
2024,Export,702,SGP,53,0,TOTAL MOT,9956.376
2024,Export,702,SGP,60,0,TOTAL MOT,91.999
2024,Export,702,SGP,86,0,TOTAL MOT,145620.233
2024,Export,703,SVK,1,0,TOTAL MOT,9784.871
2024,Export,703,SVK,4,0,TOTAL MOT,46602.791
2024,Export,703,SVK,5,0,TOTAL MOT,5447.271
2024,Export,703,SVK,13,0,TOTAL MOT,44903.642
2024,Export,703,SVK,16,0,TOTAL MOT,1267.547
2024,Export,703,SVK,19,0,TOTAL MOT,361539.341
2024,Export,703,SVK,20,0,TOTAL MOT,82424.618
2024,Export,703,SVK,22,0,TOTAL MOT,3614355.298
2024,Export,703,SVK,23,0,TOTAL MOT,16129.42
2024,Export,703,SVK,24,0,TOTAL MOT,74384.328
2024,Export,703,SVK,41,0,TOTAL MOT,511.108
2024,Export,703,SVK,43,0,TOTAL MOT,1720.729
2024,Export,703,SVK,45,0,TOTAL MOT,2538.501
2024,Export,703,SVK,51,0,TOTAL MOT,23682.454
2024,Export,703,SVK,53,0,TOTAL MOT,12149.595
2024,Export,703,SVK,60,0,TOTAL MOT,1155958.423
2024,Export,703,SVK,75,0,TOTAL MOT,95729.317
2024,Export,703,SVK,80,0,TOTAL MOT,72.691
2024,Export,703,SVK,89,0,TOTAL MOT,6255.957
2024,Export,704,VNM,9,0,TOTAL MOT,1373468.779
2024,Export,704,VNM,12,0,TOTAL MOT,3.407
2024,Export,704,VNM,13,0,TOTAL MOT,258038.917
2024,Export,704,VNM,15,0,TOTAL MOT,11457.897
2024,Export,704,VNM,17,0,TOTAL MOT,187375.452
2024,Export,704,VNM,19,0,TOTAL MOT,14367812.671
2024,Export,704,VNM,21,0,TOTAL MOT,5779873.89
2024,Export,704,VNM,22,0,TOTAL MOT,1342.509
2024,Export,704,VNM,23,0,TOTAL MOT,412169.66
2024,Export,704,VNM,24,0,TOTAL MOT,136.295
2024,Export,704,VNM,25,0,TOTAL MOT,520070.153
2024,Export,704,VNM,41,0,TOTAL MOT,29414.81
2024,Export,704,VNM,43,0,TOTAL MOT,6371.808
2024,Export,704,VNM,44,0,TOTAL MOT,2070620.677
2024,Export,704,VNM,51,0,TOTAL MOT,1968.332
2024,Export,704,VNM,60,0,TOTAL MOT,298299.431
2024,Export,704,VNM,66,0,TOTAL MOT,11141.01
2024,Export,704,VNM,67,0,TOTAL MOT,68.148
2024,Export,704,VNM,80,0,TOTAL MOT,57.926
2024,Export,704,VNM,86,0,TOTAL MOT,3868.517
2024,Export,704,VNM,87,0,TOTAL MOT,255744.612
