refYear,flowDesc,partnerCode,partnerISO,cmdCode,motCode,motDesc,primaryValue
2022,Export,422,LBN,51,0,TOTAL MOT,5130.165
2022,Export,422,LBN,52,0,TOTAL MOT,42238.251
2022,Export,422,LBN,54,0,TOTAL MOT,1344.587
2022,Export,422,LBN,57,0,TOTAL MOT,18501.684
2022,Export,422,LBN,60,0,TOTAL MOT,25542.963
2022,Export,422,LBN,66,0,TOTAL MOT,3894.485
2022,Export,422,LBN,69,0,TOTAL MOT,12292.918
2022,Export,608,PHL,8,0,TOTAL MOT,56694.655
2022,Export,608,PHL,9,0,TOTAL MOT,3771625.044
2022,Export,608,PHL,11,0,TOTAL MOT,2807.506
2022,Export,608,PHL,16,0,TOTAL MOT,60118.954
2022,Export,608,PHL,17,0,TOTAL MOT,996242.591
2022,Export,608,PHL,19,0,TOTAL MOT,167086.92
2022,Export,608,PHL,20,0,TOTAL MOT,345738.963
2022,Export,608,PHL,22,0,TOTAL MOT,3384447.88
2022,Export,608,PHL,23,0,TOTAL MOT,33960.245
2022,Export,608,PHL,25,0,TOTAL MOT,15073.197
2022,Export,372,IRL,1,0,TOTAL MOT,45026.908
2022,Export,372,IRL,21,0,TOTAL MOT,3793961.523
2022,Export,372,IRL,24,0,TOTAL MOT,27692.836
2022,Export,372,IRL,47,0,TOTAL MOT,3257.796
2022,Export,372,IRL,67,0,TOTAL MOT,2010.597
2022,Export,368,IRQ,4,0,TOTAL MOT,172521.816
2022,Export,368,IRQ,27,0,TOTAL MOT,38108.149
2022,Export,344,HKG,7,0,TOTAL MOT,7525.079
2022,Export,344,HKG,21,0,TOTAL MOT,14870951.578
2022,Export,344,HKG,24,0,TOTAL MOT,2990963.514
2022,Export,344,HKG,47,0,TOTAL MOT,162.314
2022,Export,332,HTI,88,0,TOTAL MOT,14420.8
2022,Export,336,VAT,21,0,TOTAL MOT,720798.089
2022,Export,336,VAT,44,0,TOTAL MOT,161.267
2022,Export,336,VAT,85,0,TOTAL MOT,9530.441
2022,Export,340,HND,24,0,TOTAL MOT,1473619.129
2022,Export,368,IRQ,17,0,TOTAL MOT,85329.959
2022,Export,368,IRQ,19,0,TOTAL MOT,4953667.77
2022,Export,368,IRQ,22,0,TOTAL MOT,31211.382
2022,Export,368,IRQ,23,0,TOTAL MOT,125089.521
2022,Export,368,IRQ,28,0,TOTAL MOT,2617.965
2022,Export,368,IRQ,69,0,TOTAL MOT,523.593
2022,Export,372,IRL,11,0,TOTAL MOT,3.142
2022,Export,372,IRL,12,0,TOTAL MOT,3330.052
2022,Export,372,IRL,16,0,TOTAL MOT,32127.67
2022,Export,372,IRL,20,0,TOTAL MOT,668.105
2022,Export,372,IRL,23,0,TOTAL MOT,694029.918
2022,Export,288,GHA,21,0,TOTAL MOT,282138.115
2022,Export,288,GHA,27,0,TOTAL MOT,196.871
2022,Export,288,GHA,44,0,TOTAL MOT,115123.451
2022,Export,288,GHA,64,0,TOTAL MOT,87476.691
2022,Export,288,GHA,88,0,TOTAL MOT,1219051.33
2022,Export,380,ITA,2,0,TOTAL MOT,4307429.331
2022,Export,380,ITA,3,0,TOTAL MOT,17254.485
2022,Export,380,ITA,23,0,TOTAL MOT,18564231.393
2022,Export,528,NLD,47,0,TOTAL MOT,339714.501
2022,Export,516,NAM,21,0,TOTAL MOT,16881.687
2022,Export,516,NAM,27,0,TOTAL MOT,2038.871
2022,Export,516,NAM,44,0,TOTAL MOT,453.432
2022,Export,516,NAM,88,0,TOTAL MOT,13563.154
2022,Export,508,MOZ,88,0,TOTAL MOT,8806.835
2022,Export,470,MLT,64,0,TOTAL MOT,16061.74
2022,Export,462,MDV,4,0,TOTAL MOT,223806.708
2022,Export,462,MDV,21,0,TOTAL MOT,156656.946
2022,Export,400,JOR,4,0,TOTAL MOT,568425.181
2022,Export,400,JOR,21,0,TOTAL MOT,997009.131
2022,Export,400,JOR,44,0,TOTAL MOT,136483.953
2022,Export,400,JOR,67,0,TOTAL MOT,2703.835
2022,Export,233,EST,9,0,TOTAL MOT,64567.401
2022,Export,233,EST,17,0,TOTAL MOT,28669.861
2022,Export,233,EST,19,0,TOTAL MOT,13589.334
2022,Export,233,EST,20,0,TOTAL MOT,74222.456
2022,Export,233,EST,22,0,TOTAL MOT,5696159.366
2022,Export,233,EST,23,0,TOTAL MOT,29024.857
2022,Export,233,EST,25,0,TOTAL MOT,518.357
2022,Export,233,EST,45,0,TOTAL MOT,22345.904
2022,Export,233,EST,51,0,TOTAL MOT,2886.045
2022,Export,233,EST,52,0,TOTAL MOT,309251.857
2022,Export,233,EST,54,0,TOTAL MOT,410780.739
2022,Export,233,EST,57,0,TOTAL MOT,2607.493
2022,Export,233,EST,60,0,TOTAL MOT,12769.387
2022,Export,233,EST,66,0,TOTAL MOT,292.165
2022,Export,233,EST,75,0,TOTAL MOT,714.181
2022,Export,233,EST,86,0,TOTAL MOT,105106.069
2022,Export,246,FIN,5,0,TOTAL MOT,218372.859
2022,Export,246,FIN,12,0,TOTAL MOT,9288.541
2022,Export,246,FIN,17,0,TOTAL MOT,1091492.544
2022,Export,246,FIN,19,0,TOTAL MOT,2634365.232
2022,Export,246,FIN,20,0,TOTAL MOT,696237.386
2022,Export,246,FIN,22,0,TOTAL MOT,17640005.885
2022,Export,246,FIN,23,0,TOTAL MOT,211231.05
2022,Export,246,FIN,25,0,TOTAL MOT,38.746
2022,Export,246,FIN,31,0,TOTAL MOT,1799.066
2022,Export,246,FIN,43,0,TOTAL MOT,9600.602
2022,Export,246,FIN,45,0,TOTAL MOT,18118.414
2022,Export,246,FIN,46,0,TOTAL MOT,65.973
2022,Export,246,FIN,51,0,TOTAL MOT,52176.047
2022,Export,246,FIN,52,0,TOTAL MOT,4676.733
2022,Export,246,FIN,57,0,TOTAL MOT,411172.386
2022,Export,729,SDN,29,0,TOTAL MOT,41094.724
2022,Export,729,SDN,32,0,TOTAL MOT,8344260.538
2022,Export,729,SDN,34,0,TOTAL MOT,35876.596
2022,Export,729,SDN,37,0,TOTAL MOT,24248.641
2022,Export,729,SDN,52,0,TOTAL MOT,584225.125
2022,Export,729,SDN,62,0,TOTAL MOT,3801.286
2022,Export,729,SDN,63,0,TOTAL MOT,7052.798
2022,Export,729,SDN,65,0,TOTAL MOT,1988.606
2022,Export,729,SDN,69,0,TOTAL MOT,8815.213
2022,Export,729,SDN,71,0,TOTAL MOT,188.493
2022,Export,729,SDN,72,0,TOTAL MOT,83.775
2022,Export,729,SDN,87,0,TOTAL MOT,1570.779
2022,Export,729,SDN,95,0,TOTAL MOT,120.426
2022,Export,729,SDN,96,0,TOTAL MOT,155530.174
2022,Export,466,MLI,17,0,TOTAL MOT,48.171
2022,Export,466,MLI,28,0,TOTAL MOT,5322.847
2022,Export,466,MLI,32,0,TOTAL MOT,5051.626
2022,Export,466,MLI,34,0,TOTAL MOT,286.929
2022,Export,466,MLI,42,0,TOTAL MOT,652.397
2022,Export,466,MLI,48,0,TOTAL MOT,121.474
2022,Export,466,MLI,52,0,TOTAL MOT,3593.943
2022,Export,466,MLI,63,0,TOTAL MOT,3989.779
2022,Export,466,MLI,68,0,TOTAL MOT,2165.581
2022,Export,466,MLI,69,0,TOTAL MOT,4077.743
2022,Export,466,MLI,72,0,TOTAL MOT,8601.587
2022,Export,466,MLI,83,0,TOTAL MOT,487.989
2022,Export,466,MLI,87,0,TOTAL MOT,277101.15
2022,Export,466,MLI,96,0,TOTAL MOT,4687.205
2022,Export,764,THA,46,0,TOTAL MOT,366.515
2022,Export,764,THA,51,0,TOTAL MOT,9837.266
2022,Export,764,THA,57,0,TOTAL MOT,11977.715
2022,Export,764,THA,75,0,TOTAL MOT,474855.962
2022,Export,764,THA,86,0,TOTAL MOT,86193.888
2022,Export,764,THA,92,0,TOTAL MOT,52803.312
2022,Export,764,THA,93,0,TOTAL MOT,2945836.076
2022,Export,624,GNB,57,0,TOTAL MOT,157.078
2022,Export,624,GNB,63,0,TOTAL MOT,2047.249
2022,Export,624,GNB,84,0,TOTAL MOT,18360.314
2022,Export,624,GNB,87,0,TOTAL MOT,44460.38
2022,Export,624,GNB,90,0,TOTAL MOT,1225.208
2022,Export,626,TLS,71,0,TOTAL MOT,7193.121
2022,Export,626,TLS,84,0,TOTAL MOT,3914.382
2022,Export,634,QAT,8,0,TOTAL MOT,4312.312
2022,Export,634,QAT,9,0,TOTAL MOT,3084402.883
2022,Export,634,QAT,12,0,TOTAL MOT,9362.891
2022,Export,634,QAT,17,0,TOTAL MOT,614611.324
2022,Export,634,QAT,19,0,TOTAL MOT,2990511.13
2022,Export,634,QAT,20,0,TOTAL MOT,280681.479
2022,Export,634,QAT,22,0,TOTAL MOT,13175106.992
2022,Export,634,QAT,23,0,TOTAL MOT,94337.854
2022,Export,634,QAT,25,0,TOTAL MOT,282.74
2022,Export,792,TUR,1,0,TOTAL MOT,548.726
2022,Export,792,TUR,4,0,TOTAL MOT,6455.902
2022,Export,792,TUR,7,0,TOTAL MOT,48780.023
2022,Export,792,TUR,24,0,TOTAL MOT,2452004.055
2022,Export,792,TUR,27,0,TOTAL MOT,36727382.133
2022,Export,792,TUR,47,0,TOTAL MOT,104.719
2022,Export,784,ARE,4,0,TOTAL MOT,1425073.676
2022,Export,784,ARE,24,0,TOTAL MOT,6410621.98
2022,Export,705,SVN,4,0,TOTAL MOT,35499.609
2022,Export,705,SVN,24,0,TOTAL MOT,16875.404
2022,Export,705,SVN,47,0,TOTAL MOT,10.472
2022,Export,704,VNM,67,0,TOTAL MOT,91.105
2022,Export,704,VNM,88,0,TOTAL MOT,71779.371
2022,Export,703,SVK,1,0,TOTAL MOT,37287.155
2022,Export,703,SVK,4,0,TOTAL MOT,11480.301
2022,Export,703,SVK,7,0,TOTAL MOT,3920.665
2022,Export,703,SVK,24,0,TOTAL MOT,4145.81
2022,Export,196,CYP,9,0,TOTAL MOT,4274888.023
2022,Export,196,CYP,17,0,TOTAL MOT,6812.993
2022,Export,196,CYP,19,0,TOTAL MOT,99887.941
2022,Export,196,CYP,22,0,TOTAL MOT,1327118.841
2022,Export,203,CZE,78,0,TOTAL MOT,8275.912
2022,Export,203,CZE,80,0,TOTAL MOT,14217.646
2022,Export,203,CZE,92,0,TOTAL MOT,84225.178
2022,Export,208,DNK,3,0,TOTAL MOT,155199.263
2022,Export,208,DNK,5,0,TOTAL MOT,681213.407
2022,Export,208,DNK,8,0,TOTAL MOT,142.417
2022,Export,208,DNK,9,0,TOTAL MOT,8019512.42
2022,Export,208,DNK,11,0,TOTAL MOT,1362.389
2022,Export,208,DNK,12,0,TOTAL MOT,17524.659
2022,Export,208,DNK,16,0,TOTAL MOT,13374.661
2022,Export,208,DNK,19,0,TOTAL MOT,989148.952
2022,Export,208,DNK,23,0,TOTAL MOT,853987.595
2022,Export,208,DNK,43,0,TOTAL MOT,10377.614
2022,Export,208,DNK,51,0,TOTAL MOT,41923.048
2022,Export,208,DNK,54,0,TOTAL MOT,19782.393
2022,Export,208,DNK,86,0,TOTAL MOT,312342.104
2022,Export,208,DNK,89,0,TOTAL MOT,78519.061
2022,Export,208,DNK,92,0,TOTAL MOT,75752.395
2022,Export,251,FRA,24,0,TOTAL MOT,3343697.68
2022,Export,232,ERI,44,0,TOTAL MOT,47123.375
2022,Export,232,ERI,64,0,TOTAL MOT,2557.228
2022,Export,232,ERI,85,0,TOTAL MOT,11714.871
2022,Export,233,EST,1,0,TOTAL MOT,52.359
2022,Export,233,EST,21,0,TOTAL MOT,330713.937
2022,Export,233,EST,47,0,TOTAL MOT,3858.881
2022,Export,233,EST,67,0,TOTAL MOT,1560.307
2022,Export,226,GNQ,44,0,TOTAL MOT,28.274
2022,Export,226,GNQ,85,0,TOTAL MOT,6852.786
2022,Export,226,GNQ,88,0,TOTAL MOT,2071.334
2022,Export,226,GNQ,91,0,TOTAL MOT,2805.412
2022,Export,222,SLV,21,0,TOTAL MOT,85611.652
2022,Export,222,SLV,27,0,TOTAL MOT,1174.943
2022,Export,188,CRI,4,0,TOTAL MOT,61743.14
2022,Export,188,CRI,21,0,TOTAL MOT,117189.549
2022,Export,188,CRI,88,0,TOTAL MOT,32939.239
2022,Export,148,TCD,27,0,TOTAL MOT,2898.611
2022,Export,148,TCD,88,0,TOTAL MOT,112755.763
2022,Export,152,CHL,4,0,TOTAL MOT,28813.326
2022,Export,152,CHL,21,0,TOTAL MOT,971278.721
2022,Export,152,CHL,47,0,TOTAL MOT,1126.772
2022,Export,152,CHL,64,0,TOTAL MOT,3937.42
2022,Export,136,CYM,24,0,TOTAL MOT,181495.153
2022,Export,136,CYM,27,0,TOTAL MOT,11932.686
2022,Export,136,CYM,44,0,TOTAL MOT,14313.987
2022,Export,140,CAF,85,0,TOTAL MOT,39345.923
2022,Export,132,CPV,44,0,TOTAL MOT,24709.403
2022,Export,124,CAN,4,0,TOTAL MOT,27888695.82
2022,Export,124,CAN,7,0,TOTAL MOT,6.283
2022,Export,112,BLR,21,0,TOTAL MOT,166063.819
2022,Export,112,BLR,27,0,TOTAL MOT,294614.29
2022,Export,112,BLR,44,0,TOTAL MOT,43625.773
2022,Export,112,BLR,64,0,TOTAL MOT,57233.956
2022,Export,484,MEX,5,0,TOTAL MOT,44332.624
2022,Export,484,MEX,9,0,TOTAL MOT,27229065.965
2022,Export,484,MEX,17,0,TOTAL MOT,4345.822
2022,Export,484,MEX,19,0,TOTAL MOT,153046.249
2022,Export,484,MEX,23,0,TOTAL MOT,490490.45
2022,Export,484,MEX,43,0,TOTAL MOT,2919.555
2022,Export,484,MEX,54,0,TOTAL MOT,48262.713
2022,Export,484,MEX,57,0,TOTAL MOT,314.156
2022,Export,484,MEX,60,0,TOTAL MOT,46619.678
2022,Export,484,MEX,66,0,TOTAL MOT,6142.794
2022,Export,484,MEX,80,0,TOTAL MOT,156.031
2022,Export,484,MEX,93,0,TOTAL MOT,81151.687
2022,Export,72,BWA,27,0,TOTAL MOT,132.993
2022,Export,72,BWA,44,0,TOTAL MOT,261.797
2022,Export,76,BRA,7,0,TOTAL MOT,55.501
2022,Export,32,ARG,64,0,TOTAL MOT,204343.707
2022,Export,32,ARG,21,0,TOTAL MOT,1065933.873
2022,Export,32,ARG,24,0,TOTAL MOT,1051133.992
2022,Export,20,AND,21,0,TOTAL MOT,31378.931
2022,Export,20,AND,27,0,TOTAL MOT,11291.808
2022,Export,20,AND,44,0,TOTAL MOT,4498.711
2022,Export,20,AND,64,0,TOTAL MOT,2230.506
2022,Export,24,AGO,21,0,TOTAL MOT,3260.938
2022,Export,24,AGO,24,0,TOTAL MOT,1704.819
2022,Export,24,AGO,27,0,TOTAL MOT,18997.003
2022,Export,12,DZA,27,0,TOTAL MOT,309612.09
2022,Export,12,DZA,64,0,TOTAL MOT,4026.431
2022,Export,12,DZA,88,0,TOTAL MOT,1160618.346
2022,Export,398,KAZ,5,0,TOTAL MOT,6359.561
2022,Export,398,KAZ,9,0,TOTAL MOT,14794.645
2022,Export,398,KAZ,11,0,TOTAL MOT,15.708
2022,Export,398,KAZ,19,0,TOTAL MOT,3190189.622
2022,Export,398,KAZ,22,0,TOTAL MOT,6877008.3
2022,Export,398,KAZ,25,0,TOTAL MOT,4897.689
2022,Export,400,JOR,54,0,TOTAL MOT,18531.005
2022,Export,400,JOR,57,0,TOTAL MOT,14864.807
2022,Export,400,JOR,66,0,TOTAL MOT,45.029
2022,Export,400,JOR,69,0,TOTAL MOT,936.184
2022,Export,400,JOR,75,0,TOTAL MOT,1893970.102
2022,Export,400,JOR,87,0,TOTAL MOT,1396018.451
2022,Export,400,JOR,93,0,TOTAL MOT,8202.609
2022,Export,404,KEN,5,0,TOTAL MOT,125.662
2022,Export,404,KEN,9,0,TOTAL MOT,2865.101
2022,Export,404,KEN,12,0,TOTAL MOT,1947.766
2022,Export,404,KEN,17,0,TOTAL MOT,18609.544
2022,Export,404,KEN,19,0,TOTAL MOT,46143.208
2022,Export,404,KEN,22,0,TOTAL MOT,125775.428
2022,Export,404,KEN,54,0,TOTAL MOT,25295.827
2022,Export,404,KEN,68,0,TOTAL MOT,48615.615
2022,Export,608,PHL,15,0,TOTAL MOT,2918408.178
2022,Export,608,PHL,18,0,TOTAL MOT,7263779.156
2022,Export,608,PHL,38,0,TOTAL MOT,15934879.042
2022,Export,608,PHL,55,0,TOTAL MOT,11798.646
2022,Export,584,MHL,82,0,TOTAL MOT,14157.956
2022,Export,586,PAK,15,0,TOTAL MOT,1902855.476
2022,Export,586,PAK,18,0,TOTAL MOT,9009.989
2022,Export,562,NER,61,0,TOTAL MOT,2245.167
2022,Export,562,NER,82,0,TOTAL MOT,2961.442
2022,Export,554,NZL,18,0,TOTAL MOT,215254.339
2022,Export,512,OMN,18,0,TOTAL MOT,1241674.738
2022,Export,512,OMN,41,0,TOTAL MOT,26424.694
2022,Export,496,MNG,18,0,TOTAL MOT,108779.598
2022,Export,496,MNG,38,0,TOTAL MOT,121457.88
2022,Export,480,MUS,18,0,TOTAL MOT,639110.243
2022,Export,480,MUS,35,0,TOTAL MOT,85726.843
2022,Export,446,MAC,38,0,TOTAL MOT,537.206
2022,Export,570,NIU,83,0,TOTAL MOT,5823.402
2022,Export,570,NIU,84,0,TOTAL MOT,41736.649
2022,Export,577,F19,84,0,TOTAL MOT,118966.624
2022,Export,579,NOR,3,0,TOTAL MOT,57236.051
2022,Export,579,NOR,9,0,TOTAL MOT,16401015.085
2022,Export,579,NOR,17,0,TOTAL MOT,461841.533
2022,Export,800,UGA,42,0,TOTAL MOT,1062.894
2022,Export,800,UGA,54,0,TOTAL MOT,293.212
2022,Export,800,UGA,87,0,TOTAL MOT,21990.908
2022,Export,646,RWA,25,0,TOTAL MOT,1530.986
2022,Export,646,RWA,42,0,TOTAL MOT,2617.965
2022,Export,646,RWA,48,0,TOTAL MOT,3500.743
2022,Export,646,RWA,49,0,TOTAL MOT,12169.35
2022,Export,646,RWA,60,0,TOTAL MOT,1007.393
2022,Export,646,RWA,68,0,TOTAL MOT,521.499
2022,Export,646,RWA,72,0,TOTAL MOT,5077.805
2022,Export,646,RWA,74,0,TOTAL MOT,209.437
2022,Export,646,RWA,83,0,TOTAL MOT,6412.968
2022,Export,646,RWA,87,0,TOTAL MOT,85988.639
2022,Export,682,SAU,24,0,TOTAL MOT,104231345.93
2022,Export,620,PRT,24,0,TOTAL MOT,39998.32
2022,Export,620,PRT,47,0,TOTAL MOT,287.976
2022,Export,591,PAN,4,0,TOTAL MOT,303456.73
2022,Export,591,PAN,21,0,TOTAL MOT,267229.326
2022,Export,591,PAN,47,0,TOTAL MOT,525.687
2022,Export,591,PAN,64,0,TOTAL MOT,272410.803
2022,Export,591,PAN,88,0,TOTAL MOT,29234.294
2022,Export,531,CUW,24,0,TOTAL MOT,238336.415
2022,Export,531,CUW,64,0,TOTAL MOT,2638.909
2022,Export,528,NLD,7,0,TOTAL MOT,513593.47
2022,Export,528,NLD,24,0,TOTAL MOT,5408767.519
2022,Export,716,ZWE,29,0,TOTAL MOT,17161.286
2022,Export,716,ZWE,32,0,TOTAL MOT,132.993
2022,Export,716,ZWE,34,0,TOTAL MOT,1033.573
2022,Export,716,ZWE,42,0,TOTAL MOT,2360.357
2022,Export,716,ZWE,59,0,TOTAL MOT,2247.261
2022,Export,716,ZWE,68,0,TOTAL MOT,6681.047
2022,Export,716,ZWE,96,0,TOTAL MOT,538.254
2022,Export,404,KEN,35,0,TOTAL MOT,435016.814
2022,Export,398,KAZ,18,0,TOTAL MOT,8575.407
2022,Export,398,KAZ,41,0,TOTAL MOT,246.089
2022,Export,398,KAZ,55,0,TOTAL MOT,46388.25
2022,Export,376,ISR,41,0,TOTAL MOT,4436.928
2022,Export,860,UZB,17,0,TOTAL MOT,3831.654
2022,Export,860,UZB,19,0,TOTAL MOT,8118669.425
2022,Export,860,UZB,22,0,TOTAL MOT,24761.763
2022,Export,860,UZB,29,0,TOTAL MOT,26580.725
2022,Export,860,UZB,32,0,TOTAL MOT,8753929.165
2022,Export,860,UZB,54,0,TOTAL MOT,1173.896
2022,Export,860,UZB,59,0,TOTAL MOT,43205.851
2022,Export,860,UZB,65,0,TOTAL MOT,8403.668
2022,Export,862,VEN,17,0,TOTAL MOT,13499.276
2022,Export,862,VEN,25,0,TOTAL MOT,12015.413
2022,Export,862,VEN,31,0,TOTAL MOT,14074.181
2022,Export,862,VEN,32,0,TOTAL MOT,377422.625
2022,Export,862,VEN,34,0,TOTAL MOT,10429.974
2022,Export,862,VEN,48,0,TOTAL MOT,1150.858
2022,Export,862,VEN,49,0,TOTAL MOT,12733.783
2022,Export,862,VEN,52,0,TOTAL MOT,2676.608
2022,Export,862,VEN,54,0,TOTAL MOT,11687.644
2022,Export,862,VEN,65,0,TOTAL MOT,1325.738
2022,Export,862,VEN,66,0,TOTAL MOT,227.239
2022,Export,862,VEN,68,0,TOTAL MOT,7092.591
2022,Export,862,VEN,72,0,TOTAL MOT,1024.148
2022,Export,862,VEN,95,0,TOTAL MOT,5227.553
2022,Export,887,YEM,54,0,TOTAL MOT,11094.937
2022,Export,887,YEM,62,0,TOTAL MOT,24487.4
2022,Export,887,YEM,63,0,TOTAL MOT,16597.9
2022,Export,887,YEM,65,0,TOTAL MOT,27291.764
2022,Export,887,YEM,68,0,TOTAL MOT,706.851
2022,Export,887,YEM,87,0,TOTAL MOT,28755.73
2022,Export,887,YEM,96,0,TOTAL MOT,5070.475
2022,Export,894,ZMB,29,0,TOTAL MOT,3103.86
2022,Export,894,ZMB,32,0,TOTAL MOT,14740.192
2022,Export,894,ZMB,48,0,TOTAL MOT,1473.391
2022,Export,894,ZMB,49,0,TOTAL MOT,5835.968
2022,Export,894,ZMB,63,0,TOTAL MOT,91.105
2022,Export,894,ZMB,65,0,TOTAL MOT,47.123
2022,Export,894,ZMB,68,0,TOTAL MOT,3183.446
2022,Export,894,ZMB,74,0,TOTAL MOT,2657.758
2022,Export,894,ZMB,83,0,TOTAL MOT,26.18
2022,Export,894,ZMB,87,0,TOTAL MOT,1067.083
2022,Export,894,ZMB,92,0,TOTAL MOT,2121.599
2022,Export,702,SGP,2,0,TOTAL MOT,65869.053
2022,Export,702,SGP,11,0,TOTAL MOT,104.719
2022,Export,702,SGP,12,0,TOTAL MOT,622.029
2022,Export,702,SGP,19,0,TOTAL MOT,3936159.971
2022,Export,702,SGP,20,0,TOTAL MOT,250153.91
2022,Export,702,SGP,23,0,TOTAL MOT,4732.234
2022,Export,702,SGP,26,0,TOTAL MOT,555.009
2022,Export,702,SGP,43,0,TOTAL MOT,4146.857
2022,Export,702,SGP,51,0,TOTAL MOT,4671.497
2022,Export,702,SGP,52,0,TOTAL MOT,3773886.966
2022,Export,702,SGP,54,0,TOTAL MOT,73011.909
2022,Export,702,SGP,57,0,TOTAL MOT,163601.884
2022,Export,702,SGP,66,0,TOTAL MOT,73599.381
2022,Export,484,MEX,36,0,TOTAL MOT,537661.995
2022,Export,454,MWI,30,0,TOTAL MOT,22620.267
2022,Export,454,MWI,70,0,TOTAL MOT,541.395
2022,Export,454,MWI,73,0,TOTAL MOT,10.472
2022,Export,454,MWI,94,0,TOTAL MOT,3656.774
2022,Export,458,MYS,50,0,TOTAL MOT,121111.261
2022,Export,430,LBR,33,0,TOTAL MOT,7770.121
2022,Export,430,LBR,76,0,TOTAL MOT,26715.812
2022,Export,430,LBR,94,0,TOTAL MOT,53652.58
2022,Export,434,LBY,33,0,TOTAL MOT,556140.641
2022,Export,434,LBY,94,0,TOTAL MOT,103342.607
2022,Export,426,LSO,73,0,TOTAL MOT,26386.995
2022,Export,428,LVA,10,0,TOTAL MOT,15.708
2022,Export,428,LVA,13,0,TOTAL MOT,2023.164
2022,Export,428,LVA,36,0,TOTAL MOT,118174.951
2022,Export,428,LVA,76,0,TOTAL MOT,35537.307
2022,Export,398,KAZ,33,0,TOTAL MOT,2653726.655
2022,Export,398,KAZ,36,0,TOTAL MOT,74.35
2022,Export,398,KAZ,53,0,TOTAL MOT,680.671
2022,Export,384,CIV,13,0,TOTAL MOT,65678.465
2022,Export,384,CIV,76,0,TOTAL MOT,3684.001
2022,Export,384,CIV,94,0,TOTAL MOT,98390.464
