refYear,flowDesc,partnerCode,partnerISO,cmdCode,motCode,motDesc,primaryValue
2020,Export,348,HUN,5,0,TOTAL MOT,783692.019
2020,Export,554,NZL,5,0,TOTAL MOT,8412.261
2020,Export,800,UGA,5,0,TOTAL MOT,4095.793
2020,Export,156,CHN,5,0,TOTAL MOT,20.255
2020,Export,842,USA,5,0,TOTAL MOT,69140.234
2020,Export,56,BEL,6,0,TOTAL MOT,63513.582
2020,Export,246,FIN,6,0,TOTAL MOT,61.831
2020,Export,276,DEU,6,0,TOTAL MOT,4590885.546
2020,Export,380,ITA,6,0,TOTAL MOT,566367.641
2020,Export,203,CZE,6,0,TOTAL MOT,22260.35
2020,Export,251,FRA,6,0,TOTAL MOT,3601680.001
2020,Export,276,DEU,7,0,TOTAL MOT,1605053.185
2020,Export,826,GBR,7,0,TOTAL MOT,40707.411
2020,Export,360,IDN,7,0,TOTAL MOT,2380.507
2020,Export,251,FRA,7,0,TOTAL MOT,1222368.341
2020,Export,804,UKR,7,0,TOTAL MOT,4.264
2020,Export,579,NOR,7,0,TOTAL MOT,8.528
2020,Export,56,BEL,7,0,TOTAL MOT,47532.312
2020,Export,76,BRA,7,0,TOTAL MOT,945.593
2020,Export,156,CHN,7,0,TOTAL MOT,40182.911
2020,Export,620,PRT,7,0,TOTAL MOT,10.661
2020,Export,410,KOR,7,0,TOTAL MOT,9.595
2020,Export,0,W00,7,0,TOTAL MOT,8637411.145
2020,Export,380,ITA,7,0,TOTAL MOT,219675.035
2020,Export,699,IND,7,0,TOTAL MOT,372.054
2020,Export,251,FRA,8,0,TOTAL MOT,534117.265
2020,Export,56,BEL,8,0,TOTAL MOT,260626.574
2020,Export,616,POL,8,0,TOTAL MOT,184.428
2020,Export,156,CHN,8,0,TOTAL MOT,20062.139
2020,Export,392,JPN,8,0,TOTAL MOT,31883.652
2020,Export,276,DEU,8,0,TOTAL MOT,4042236.849
2020,Export,490,S19,8,0,TOTAL MOT,10984.658
2020,Export,752,SWE,8,0,TOTAL MOT,81601.382
2020,Export,344,HKG,8,0,TOTAL MOT,15.991
2020,Export,705,SVN,8,0,TOTAL MOT,3206.701
2020,Export,380,ITA,8,0,TOTAL MOT,2142113.835
2020,Export,826,GBR,8,0,TOTAL MOT,216254.057
2020,Export,764,THA,8,0,TOTAL MOT,15.991
2020,Export,0,W00,8,0,TOTAL MOT,13710577.969
2020,Export,51,ARM,9,0,TOTAL MOT,5.33
2020,Export,300,GRC,9,0,TOTAL MOT,17116892.246
2020,Export,842,USA,9,0,TOTAL MOT,457232962.915
2020,Export,418,LAO,9,0,TOTAL MOT,1.066
2020,Export,376,ISR,9,0,TOTAL MOT,50769838.432
2020,Export,36,AUS,9,0,TOTAL MOT,117931242.682
2020,Export,579,NOR,9,0,TOTAL MOT,15780688.138
2020,Export,784,ARE,9,0,TOTAL MOT,12037998.561
2020,Export,800,UGA,9,0,TOTAL MOT,5.33
2020,Export,699,IND,9,0,TOTAL MOT,3665.106
2020,Export,616,POL,9,0,TOTAL MOT,11262130.339
2020,Export,251,FRA,9,0,TOTAL MOT,510820354.378
2020,Export,504,MAR,9,0,TOTAL MOT,4463073.763
2020,Export,246,FIN,9,0,TOTAL MOT,1381907.065
2020,Export,233,EST,9,0,TOTAL MOT,37422.887
2020,Export,686,SEN,9,0,TOTAL MOT,810451.132
2020,Export,788,TUN,9,0,TOTAL MOT,53.303
2020,Export,191,HRV,9,0,TOTAL MOT,1728768.108
2020,Export,705,SVN,9,0,TOTAL MOT,775289.353
2020,Export,752,SWE,9,0,TOTAL MOT,26159996.956
2020,Export,682,SAU,9,0,TOTAL MOT,15204044.768
2020,Export,120,CMR,9,0,TOTAL MOT,5.33
2020,Export,704,VNM,9,0,TOTAL MOT,342136.275
2020,Export,512,OMN,9,0,TOTAL MOT,900102.315
2020,Export,528,NLD,9,0,TOTAL MOT,152369791.262
2020,Export,276,DEU,9,0,TOTAL MOT,227165494.39
2020,Export,380,ITA,9,0,TOTAL MOT,164877552.387
2020,Export,56,BEL,9,0,TOTAL MOT,85403541.656
2020,Export,442,LUX,9,0,TOTAL MOT,7098.878
2020,Export,804,UKR,9,0,TOTAL MOT,1724784.25
2020,Export,288,GHA,9,0,TOTAL MOT,357407.55
2020,Export,208,DNK,9,0,TOTAL MOT,1982624.149
2020,Export,124,CAN,9,0,TOTAL MOT,134731572.311
2020,Export,702,SGP,9,0,TOTAL MOT,9633435.194
2020,Export,818,EGY,9,0,TOTAL MOT,2656220.131
2020,Export,70,BIH,9,0,TOTAL MOT,24.519
2020,Export,792,TUR,9,0,TOTAL MOT,993123.307
2020,Export,231,ETH,9,0,TOTAL MOT,70.36
2020,Export,392,JPN,9,0,TOTAL MOT,42111632.767
2020,Export,360,IDN,9,0,TOTAL MOT,1347997.904
2020,Export,40,AUT,9,0,TOTAL MOT,103452693.847
2020,Export,76,BRA,9,0,TOTAL MOT,33726622.496
2020,Export,724,ESP,9,0,TOTAL MOT,159628768.557
2020,Export,688,SRB,9,0,TOTAL MOT,2346686.031
2020,Export,31,AZE,9,0,TOTAL MOT,10.661
2020,Export,826,GBR,9,0,TOTAL MOT,167965118.628
2020,Export,203,CZE,9,0,TOTAL MOT,15365503.462
2020,Export,410,KOR,9,0,TOTAL MOT,102629812.483
2020,Export,100,BGR,9,0,TOTAL MOT,1402072.612
2020,Export,0,W00,9,0,TOTAL MOT,2900331193.075
2020,Export,710,ZAF,9,0,TOTAL MOT,10911402.706
2020,Export,620,PRT,9,0,TOTAL MOT,59155904.101
2020,Export,400,JOR,9,0,TOTAL MOT,735165.075
2020,Export,642,ROU,9,0,TOTAL MOT,4537403.566
2020,Export,490,S19,9,0,TOTAL MOT,3279928.88
2020,Export,528,NLD,10,0,TOTAL MOT,1296477.47
2020,Export,380,ITA,10,0,TOTAL MOT,585832.787
2020,Export,764,THA,10,0,TOTAL MOT,1.066
2020,Export,203,CZE,10,0,TOTAL MOT,4395.356
2020,Export,40,AUT,10,0,TOTAL MOT,453188.565
2020,Export,0,W00,10,0,TOTAL MOT,10099955.876
2020,Export,276,DEU,10,0,TOTAL MOT,6372152.728
2020,Export,276,DEU,11,0,TOTAL MOT,2097312.762
2020,Export,0,W00,11,0,TOTAL MOT,14584048.032
2020,Export,620,PRT,11,0,TOTAL MOT,1756.863
2020,Export,702,SGP,11,0,TOTAL MOT,92202.259
2020,Export,40,AUT,11,0,TOTAL MOT,8307970.55
2020,Export,348,HUN,11,0,TOTAL MOT,82364.679
2020,Export,699,IND,11,0,TOTAL MOT,17.057
2020,Export,251,FRA,11,0,TOTAL MOT,2683690.305
2020,Export,826,GBR,11,0,TOTAL MOT,40504.86
2020,Export,842,USA,11,0,TOTAL MOT,74078.213
2020,Export,705,SVN,11,0,TOTAL MOT,5635.181
2020,Export,410,KOR,11,0,TOTAL MOT,18615.499
2020,Export,562,NER,12,0,TOTAL MOT,10.661
2020,Export,620,PRT,12,0,TOTAL MOT,6199.125
2020,Export,188,CRI,12,0,TOTAL MOT,5.33
2020,Export,392,JPN,12,0,TOTAL MOT,12030.46
2020,Export,528,NLD,12,0,TOTAL MOT,341041.434
2020,Export,124,CAN,12,0,TOTAL MOT,165883.899
2020,Export,40,AUT,12,0,TOTAL MOT,1082671.082
2020,Export,276,DEU,12,0,TOTAL MOT,8672613.434
2020,Export,208,DNK,12,0,TOTAL MOT,52603.548
2020,Export,470,MLT,12,0,TOTAL MOT,883.762
2020,Export,344,HKG,12,0,TOTAL MOT,24387.135
2020,Export,752,SWE,12,0,TOTAL MOT,5848.392
2020,Export,422,LBN,12,0,TOTAL MOT,213.212
2020,Export,203,CZE,12,0,TOTAL MOT,72894.889
2020,Export,68,BOL,12,0,TOTAL MOT,5.33
2020,Export,76,BRA,12,0,TOTAL MOT,366.724
2020,Export,251,FRA,12,0,TOTAL MOT,7001756.776
2020,Export,616,POL,12,0,TOTAL MOT,394951.968
2020,Export,566,NGA,12,0,TOTAL MOT,10953.742
2020,Export,703,SVK,12,0,TOTAL MOT,39960.105
2020,Export,56,BEL,12,0,TOTAL MOT,1702748.839
2020,Export,380,ITA,12,0,TOTAL MOT,472538.577
2020,Export,246,FIN,12,0,TOTAL MOT,6618.086
2020,Export,842,USA,12,0,TOTAL MOT,233578.559
2020,Export,191,HRV,12,0,TOTAL MOT,194161.078
2020,Export,36,AUS,12,0,TOTAL MOT,36233.167
2020,Export,792,TUR,12,0,TOTAL MOT,53.303
2020,Export,710,ZAF,12,0,TOTAL MOT,261297.124
2020,Export,156,CHN,12,0,TOTAL MOT,172363.397
2020,Export,688,SRB,12,0,TOTAL MOT,4008.377
2020,Export,826,GBR,12,0,TOTAL MOT,174207.677
2020,Export,699,IND,12,0,TOTAL MOT,82329.499
2020,Export,724,ESP,12,0,TOTAL MOT,407574.091
2020,Export,554,NZL,13,0,TOTAL MOT,101740.277
2020,Export,156,CHN,13,0,TOTAL MOT,1340119.738
2020,Export,392,JPN,13,0,TOTAL MOT,2797760.604
2020,Export,705,SVN,13,0,TOTAL MOT,187314.856
2020,Export,804,UKR,13,0,TOTAL MOT,81264.508
2020,Export,566,NGA,13,0,TOTAL MOT,4.264
2020,Export,191,HRV,13,0,TOTAL MOT,556304.056
2020,Export,643,RUS,13,0,TOTAL MOT,3210444.309
2020,Export,620,PRT,13,0,TOTAL MOT,96046.463
2020,Export,702,SGP,13,0,TOTAL MOT,2390357.083
2020,Export,608,PHL,13,0,TOTAL MOT,60382.571
2020,Export,442,LUX,13,0,TOTAL MOT,70268.123
2020,Export,20,AND,13,0,TOTAL MOT,3962.536
2020,Export,76,BRA,13,0,TOTAL MOT,293179.71
2020,Export,376,ISR,13,0,TOTAL MOT,1352517.988
2020,Export,170,COL,13,0,TOTAL MOT,157872.476
2020,Export,764,THA,13,0,TOTAL MOT,465056.985
2020,Export,208,DNK,13,0,TOTAL MOT,1395411.884
2020,Export,112,BLR,13,0,TOTAL MOT,7450.677
2020,Export,422,LBN,13,0,TOTAL MOT,5086.161
2020,Export,490,S19,13,0,TOTAL MOT,3261665.181
2020,Export,484,MEX,13,0,TOTAL MOT,122451.645
2020,Export,372,IRL,13,0,TOTAL MOT,513545.551
2020,Export,410,KOR,13,0,TOTAL MOT,3970092.464
2020,Export,703,SVK,13,0,TOTAL MOT,22633.47
2020,Export,724,ESP,13,0,TOTAL MOT,2846206.528
2020,Export,56,BEL,13,0,TOTAL MOT,1143246.609
2020,Export,688,SRB,13,0,TOTAL MOT,581468.347
2020,Export,752,SWE,13,0,TOTAL MOT,185330.923
2020,Export,0,W00,13,0,TOTAL MOT,134828312.777
2020,Export,699,IND,13,0,TOTAL MOT,235519.85
2020,Export,40,AUT,13,0,TOTAL MOT,6121506.586
2020,Export,842,USA,13,0,TOTAL MOT,23134726.859
2020,Export,344,HKG,13,0,TOTAL MOT,612021.559
2020,Export,152,CHL,13,0,TOTAL MOT,28712.13
2020,Export,233,EST,13,0,TOTAL MOT,6808.91
2020,Export,203,CZE,13,0,TOTAL MOT,96092.304
2020,Export,251,FRA,13,0,TOTAL MOT,9020247.368
2020,Export,276,DEU,13,0,TOTAL MOT,38725444.592
2020,Export,784,ARE,13,0,TOTAL MOT,188969.377
2020,Export,826,GBR,13,0,TOTAL MOT,4849642.254
2020,Export,246,FIN,13,0,TOTAL MOT,1766254.959
2020,Export,300,GRC,13,0,TOTAL MOT,352722.227
2020,Export,360,IDN,13,0,TOTAL MOT,538823.909
2020,Export,710,ZAF,13,0,TOTAL MOT,425107.541
2020,Export,528,NLD,13,0,TOTAL MOT,5203808.989
2020,Export,616,POL,13,0,TOTAL MOT,4420441.052
2020,Export,100,BGR,13,0,TOTAL MOT,403614.753
2020,Export,642,ROU,13,0,TOTAL MOT,180754.337
2020,Export,458,MYS,13,0,TOTAL MOT,638879.815
2020,Export,380,ITA,13,0,TOTAL MOT,2745199.698
2020,Export,400,JOR,13,0,TOTAL MOT,2947.649
2020,Export,36,AUS,13,0,TOTAL MOT,1113869.259
2020,Export,792,TUR,13,0,TOTAL MOT,668797.657
2020,Export,50,BGD,13,0,TOTAL MOT,308770.803
2020,Export,208,DNK,14,0,TOTAL MOT,92.747
2020,Export,0,W00,14,0,TOTAL MOT,206924.986
2020,Export,554,NZL,14,0,TOTAL MOT,43.708
2020,Export,724,ESP,14,0,TOTAL MOT,2116.124
2020,Export,842,USA,14,0,TOTAL MOT,14829.928
2020,Export,40,AUT,14,0,TOTAL MOT,4363.374
2020,Export,392,JPN,14,0,TOTAL MOT,265.448
2020,Export,36,AUS,14,0,TOTAL MOT,56.501
2020,Export,490,S19,14,0,TOTAL MOT,8310.985
2020,Export,702,SGP,14,0,TOTAL MOT,43.708
2020,Export,251,FRA,14,0,TOTAL MOT,29809.104
2020,Export,682,SAU,14,0,TOTAL MOT,9.595
2020,Export,579,NOR,14,0,TOTAL MOT,40.51
2020,Export,156,CHN,14,0,TOTAL MOT,25106.723
2020,Export,826,GBR,14,0,TOTAL MOT,2267.505
2020,Export,528,NLD,14,0,TOTAL MOT,1409.328
2020,Export,620,PRT,14,0,TOTAL MOT,8.528
2020,Export,388,JAM,14,0,TOTAL MOT,15.991
2020,Export,380,ITA,14,0,TOTAL MOT,18883.079
2020,Export,276,DEU,14,0,TOTAL MOT,76411.813
2020,Export,44,BHS,14,0,TOTAL MOT,19.189
2020,Export,752,SWE,14,0,TOTAL MOT,328.346
2020,Export,124,CAN,14,0,TOTAL MOT,7.462
2020,Export,642,ROU,14,0,TOTAL MOT,4.264
2020,Export,344,HKG,14,0,TOTAL MOT,205.749
2020,Export,699,IND,14,0,TOTAL MOT,66.096
2020,Export,410,KOR,14,0,TOTAL MOT,194.022
2020,Export,842,USA,15,0,TOTAL MOT,441452.337
2020,Export,410,KOR,15,0,TOTAL MOT,37646.759
2020,Export,344,HKG,15,0,TOTAL MOT,40740.459
2020,Export,170,COL,15,0,TOTAL MOT,186957.726
2020,Export,620,PRT,15,0,TOTAL MOT,93898.357
2020,Export,56,BEL,15,0,TOTAL MOT,148048.755
2020,Export,40,AUT,15,0,TOTAL MOT,3047239.413
2020,Export,616,POL,15,0,TOTAL MOT,18868.154
2020,Export,233,EST,15,0,TOTAL MOT,1332.572
2020,Export,784,ARE,15,0,TOTAL MOT,38968.671
2020,Export,826,GBR,15,0,TOTAL MOT,98808.618
2020,Export,36,AUS,15,0,TOTAL MOT,52888.186
2020,Export,699,IND,15,0,TOTAL MOT,4868903.784
2020,Export,276,DEU,15,0,TOTAL MOT,17300700.839
2020,Export,528,NLD,15,0,TOTAL MOT,17022826.518
2020,Export,372,IRL,15,0,TOTAL MOT,484703.361
2020,Export,108,BDI,15,0,TOTAL MOT,21.321
2020,Export,702,SGP,15,0,TOTAL MOT,804414.047
2020,Export,0,W00,15,0,TOTAL MOT,80739119.455
2020,Export,360,IDN,15,0,TOTAL MOT,4187810.218
2020,Export,76,BRA,15,0,TOTAL MOT,3646324.363
2020,Export,724,ESP,15,0,TOTAL MOT,921479.969
2020,Export,32,ARG,15,0,TOTAL MOT,36446.379
2020,Export,380,ITA,15,0,TOTAL MOT,4785236.382
2020,Export,251,FRA,15,0,TOTAL MOT,3864083.693
2020,Export,0,W00,16,0,TOTAL MOT,10569086.267
2020,Export,251,FRA,16,0,TOTAL MOT,2612747.367
2020,Export,40,AUT,16,0,TOTAL MOT,544377.004
2020,Export,276,DEU,16,0,TOTAL MOT,1567005.587
2020,Export,826,GBR,16,0,TOTAL MOT,86926.34
2020,Export,40,AUT,17,0,TOTAL MOT,3748477.204
2020,Export,702,SGP,17,0,TOTAL MOT,1010119.464
2020,Export,616,POL,17,0,TOTAL MOT,1689652.321
2020,Export,372,IRL,17,0,TOTAL MOT,39155.231
2020,Export,48,BHR,17,0,TOTAL MOT,117590.422
2020,Export,170,COL,17,0,TOTAL MOT,42267.053
2020,Export,32,ARG,17,0,TOTAL MOT,27727.093
2020,Export,826,GBR,17,0,TOTAL MOT,6306158.43
2020,Export,752,SWE,17,0,TOTAL MOT,535587.358
2020,Export,634,QAT,17,0,TOTAL MOT,470241.223
2020,Export,620,PRT,17,0,TOTAL MOT,74411.889
2020,Export,36,AUS,17,0,TOTAL MOT,2523805.112
2020,Export,380,ITA,17,0,TOTAL MOT,5187133.716
2020,Export,0,W00,17,0,TOTAL MOT,161267005.984
2020,Export,410,KOR,17,0,TOTAL MOT,1165719.105
2020,Export,276,DEU,17,0,TOTAL MOT,42529058.297
2020,Export,368,IRQ,17,0,TOTAL MOT,73037.741
2020,Export,608,PHL,17,0,TOTAL MOT,434049.632
2020,Export,458,MYS,17,0,TOTAL MOT,72562.279
2020,Export,842,USA,17,0,TOTAL MOT,49023540.073
2020,Export,528,NLD,17,0,TOTAL MOT,3823609.748
2020,Export,699,IND,17,0,TOTAL MOT,46130.446
2020,Export,724,ESP,17,0,TOTAL MOT,2230530.523
2020,Export,792,TUR,17,0,TOTAL MOT,162651.612
2020,Export,68,BOL,17,0,TOTAL MOT,292.1
2020,Export,251,FRA,17,0,TOTAL MOT,8352162.904
2020,Export,56,BEL,17,0,TOTAL MOT,4221618.104
2020,Export,360,IDN,17,0,TOTAL MOT,240080.445
2020,Export,490,S19,18,0,TOTAL MOT,2635453.329
2020,Export,643,RUS,18,0,TOTAL MOT,7005011.45
2020,Export,0,W00,18,0,TOTAL MOT,838053743.513
2020,Export,56,BEL,18,0,TOTAL MOT,18201367.098
2020,Export,70,BIH,18,0,TOTAL MOT,676.947
2020,Export,826,GBR,18,0,TOTAL MOT,71108244.931
2020,Export,100,BGR,18,0,TOTAL MOT,7148408.995
2020,Export,76,BRA,18,0,TOTAL MOT,8009520.252
2020,Export,40,AUT,18,0,TOTAL MOT,21268043.94
2020,Export,392,JPN,18,0,TOTAL MOT,9735385.484
2020,Export,688,SRB,18,0,TOTAL MOT,173771.66
2020,Export,702,SGP,18,0,TOTAL MOT,4290073.929
2020,Export,710,ZAF,18,0,TOTAL MOT,2047276.281
2020,Export,156,CHN,18,0,TOTAL MOT,21076534.148
2020,Export,191,HRV,18,0,TOTAL MOT,7393310.152
2020,Export,498,MDA,18,0,TOTAL MOT,8639.331
2020,Export,446,MAC,18,0,TOTAL MOT,88.483
2020,Export,504,MAR,18,0,TOTAL MOT,306743.161
2020,Export,579,NOR,18,0,TOTAL MOT,715226.599
2020,Export,705,SVN,18,0,TOTAL MOT,821380.355
2020,Export,124,CAN,18,0,TOTAL MOT,66353400.786
2020,Export,380,ITA,18,0,TOTAL MOT,66991228.403
2020,Export,276,DEU,18,0,TOTAL MOT,208839265.291
2020,Export,484,MEX,18,0,TOTAL MOT,127554.863
2020,Export,170,COL,18,0,TOTAL MOT,166689.839
2020,Export,554,NZL,18,0,TOTAL MOT,124815.095
2020,Export,764,THA,18,0,TOTAL MOT,1634723.701
2020,Export,703,SVK,18,0,TOTAL MOT,1508657.055
2020,Export,842,USA,18,0,TOTAL MOT,58543165.086
2020,Export,8,ALB,18,0,TOTAL MOT,121095.619
2020,Export,724,ESP,18,0,TOTAL MOT,12613717.659
2020,Export,208,DNK,18,0,TOTAL MOT,1566150.609
2020,Export,300,GRC,18,0,TOTAL MOT,547191.396
2020,Export,251,FRA,18,0,TOTAL MOT,99015808.855
2020,Export,12,DZA,18,0,TOTAL MOT,634489.79
2020,Export,784,ARE,18,0,TOTAL MOT,13308458.895
2020,Export,246,FIN,18,0,TOTAL MOT,268835.217
2020,Export,48,BHR,18,0,TOTAL MOT,1040060.758
2020,Export,616,POL,18,0,TOTAL MOT,5517193.69
2020,Export,699,IND,18,0,TOTAL MOT,916086.783
2020,Export,792,TUR,18,0,TOTAL MOT,3541235.599
2020,Export,32,ARG,18,0,TOTAL MOT,337601.266
2020,Export,96,BRN,18,0,TOTAL MOT,5765.24
2020,Export,604,PER,18,0,TOTAL MOT,140458.424
2020,Export,204,BEN,18,0,TOTAL MOT,21.321
2020,Export,348,HUN,18,0,TOTAL MOT,291419.649
2020,Export,410,KOR,18,0,TOTAL MOT,3257016.104
2020,Export,620,PRT,18,0,TOTAL MOT,1676562.199
2020,Export,372,IRL,18,0,TOTAL MOT,28534.099
2020,Export,528,NLD,18,0,TOTAL MOT,12269625.169
2020,Export,634,QAT,18,0,TOTAL MOT,3872207.052
2020,Export,376,ISR,18,0,TOTAL MOT,9021247.33
2020,Export,203,CZE,18,0,TOTAL MOT,2476520.125
2020,Export,620,PRT,19,0,TOTAL MOT,894156.912
2020,Export,842,USA,19,0,TOTAL MOT,14009845.934
2020,Export,40,AUT,19,0,TOTAL MOT,31451756.767
2020,Export,376,ISR,19,0,TOTAL MOT,1023269.285
2020,Export,792,TUR,19,0,TOTAL MOT,1204398.874
2020,Export,826,GBR,19,0,TOTAL MOT,37819059.999
2020,Export,554,NZL,19,0,TOTAL MOT,10252.276
2020,Export,48,BHR,19,0,TOTAL MOT,788277.133
2020,Export,246,FIN,19,0,TOTAL MOT,4380266.67
2020,Export,591,PAN,19,0,TOTAL MOT,6580.774
2020,Export,699,IND,19,0,TOTAL MOT,433642.398
2020,Export,233,EST,19,0,TOTAL MOT,12845.995
2020,Export,0,W00,19,0,TOTAL MOT,801337897.527
2020,Export,702,SGP,19,0,TOTAL MOT,4265151.634
2020,Export,442,LUX,19,0,TOTAL MOT,410414.068
2020,Export,56,BEL,19,0,TOTAL MOT,10737148.122
2020,Export,579,NOR,19,0,TOTAL MOT,1455131.367
2020,Export,214,DOM,19,0,TOTAL MOT,2690632.472
2020,Export,300,GRC,19,0,TOTAL MOT,3504820.136
2020,Export,490,S19,19,0,TOTAL MOT,14896949.808
2020,Export,251,FRA,19,0,TOTAL MOT,118529277.565
2020,Export,404,KEN,19,0,TOTAL MOT,381.649
2020,Export,724,ESP,19,0,TOTAL MOT,15565776.248
2020,Export,203,CZE,19,0,TOTAL MOT,1834374.976
2020,Export,634,QAT,19,0,TOTAL MOT,2259804.466
