refYear,flowDesc,partnerCode,partnerISO,cmdCode,motCode,motDesc,primaryValue
2021,Import,418,LAO,85,1000,Air,47638.346
2021,Import,516,NAM,85,1000,Air,3362.333
2021,Import,384,CIV,85,1000,Air,7515.74
2021,Import,4,AFG,85,1000,Air,196.948
2021,Import,858,URY,85,1000,Air,41217.853
2021,Import,480,MUS,85,1000,Air,30915.305
2021,Import,270,GMB,85,1000,Air,53.614
2021,Import,462,MDV,85,1000,Air,170.688
2021,Import,860,UZB,85,1000,Air,26351.591
2021,Import,706,SOM,85,1000,Air,114.886
2021,Import,140,CAF,85,1000,Air,57496.668
2021,Import,222,SLV,85,1000,Air,329521.809
2021,Import,320,GTM,85,1000,Air,1686.09
2021,Import,862,VEN,85,1000,Air,6889.884
2021,Import,332,HTI,85,1000,Air,4795.674
2021,Import,562,NER,85,1000,Air,1850.213
2021,Import,44,BHS,85,1000,Air,2774.773
2021,Import,446,MAC,85,1000,Air,129972.296
2021,Import,768,TGO,85,1000,Air,3227.753
2021,Import,686,SEN,83,1000,Air,86.438
2021,Import,499,MNE,83,1000,Air,42.672
2021,Import,646,RWA,83,1000,Air,27.354
2021,Import,450,MDG,83,1000,Air,324.964
2021,Import,558,NIC,83,1000,Air,40.484
2021,Import,834,TZA,83,1000,Air,78.779
2021,Import,12,DZA,83,1000,Air,37.201
2021,Import,31,AZE,83,1000,Air,3287.931
2021,Import,591,PAN,83,1000,Air,13.13
2021,Import,480,MUS,83,1000,Air,986758.979
2021,Import,862,VEN,83,1000,Air,16.412
2021,Import,646,RWA,84,1000,Air,11892.354
2021,Import,231,ETH,84,1000,Air,595.219
2021,Import,480,MUS,84,1000,Air,36426.556
2021,Import,862,VEN,84,1000,Air,48.143
2021,Import,20,AND,84,1000,Air,2900.601
2021,Import,204,BEN,84,1000,Air,1463.977
2021,Import,516,NAM,84,1000,Air,98.474
2021,Import,686,SEN,84,1000,Air,29689.853
2021,Import,600,PRY,84,1000,Air,20.789
2021,Import,466,MLI,84,1000,Air,1831.613
2021,Import,860,UZB,84,1000,Air,21703.627
2021,Import,96,BRN,84,1000,Air,3911.598
2021,Import,834,TZA,84,1000,Air,210535.907
2021,Import,384,CIV,84,1000,Air,5754.153
2021,Import,498,MDA,84,1000,Air,4180.76
2021,Import,858,URY,84,1000,Air,603.973
2021,Import,659,KNA,84,1000,Air,1991.359
2021,Import,591,PAN,84,1000,Air,192874.082
2021,Import,508,MOZ,84,1000,Air,6320.924
2021,Import,12,DZA,84,1000,Air,20491.305
2021,Import,678,STP,84,1000,Air,848238.062
2021,Import,60,BMU,84,1000,Air,61.273
2021,Import,434,LBY,84,1000,Air,61.273
2021,Import,430,LBR,84,1000,Air,456.262
2021,Import,51,ARM,84,1000,Air,2759.455
2021,Import,800,UGA,84,1000,Air,127465.591
2021,Import,180,COD,84,1000,Air,3357.957
2021,Import,52,BRB,84,1000,Air,3574.599
2021,Import,780,TTO,84,1000,Air,103.945
2021,Import,512,OMN,84,1000,Air,355401.82
2021,Import,384,CIV,39,1000,Air,394.989
2021,Import,304,GRL,39,1000,Air,405.931
2021,Import,860,UZB,39,1000,Air,144.428
2021,Import,762,TJK,39,1000,Air,4141.371
2021,Import,834,TZA,39,1000,Air,202.418
2021,Import,887,YEM,39,1000,Air,109.415
2021,Import,858,URY,39,1000,Air,28928.322
2021,Import,894,ZMB,39,1000,Air,43.766
2021,Import,446,MAC,39,1000,Air,107.227
2021,Import,674,SMR,39,1000,Air,29934.943
2021,Import,24,AGO,39,1000,Air,77.685
2021,Import,646,RWA,39,1000,Air,523.005
2021,Import,418,LAO,39,1000,Air,823.898
2021,Import,496,MNG,39,1000,Air,253.844
2021,Import,748,SWZ,39,1000,Air,2514.365
2021,Import,454,MWI,39,1000,Air,19.695
2021,Import,31,AZE,39,1000,Air,2078.891
2021,Import,690,SYC,39,1000,Air,19.695
2021,Import,258,PYF,39,1000,Air,370.918
2021,Import,4,AFG,39,1000,Air,173.97
2021,Import,180,COD,39,1000,Air,10.942
2021,Import,674,SMR,40,1000,Air,68773.013
2021,Import,524,NPL,40,1000,Air,1852.402
2021,Import,44,BHS,40,1000,Air,40.484
2021,Import,320,GTM,40,1000,Air,364.353
2021,Import,480,MUS,40,1000,Air,190.383
2021,Import,600,PRY,40,1000,Air,491.275
2021,Import,659,KNA,40,1000,Air,5047.33
2021,Import,498,MDA,40,1000,Air,1105.095
2021,Import,860,UZB,40,1000,Air,203.513
2021,Import,222,SLV,40,1000,Air,17406.887
2021,Import,894,ZMB,40,1000,Air,2.188
2021,Import,591,PAN,40,1000,Air,10.942
2021,Import,858,URY,16,1000,Air,137528.52
2021,Import,104,MMR,16,1000,Air,36.107
2021,Import,462,MDV,16,1000,Air,386.236
2021,Import,498,MDA,16,1000,Air,7583.577
2021,Import,450,MDG,17,1000,Air,39.39
2021,Import,4,AFG,17,1000,Air,2426.832
2021,Import,12,DZA,17,1000,Air,20.789
2021,Import,450,MDG,18,1000,Air,996.774
2021,Import,800,UGA,18,1000,Air,2724.442
2021,Import,858,URY,18,1000,Air,245.09
2021,Import,51,ARM,18,1000,Air,228.678
2021,Import,384,CIV,18,1000,Air,8464.371
2021,Import,862,VEN,18,1000,Air,2755.078
2021,Import,320,GTM,18,1000,Air,3384.217
2021,Import,12,DZA,18,1000,Air,120.357
2021,Import,499,MNE,18,1000,Air,63.461
2021,Import,84,BLZ,18,1000,Air,3307.626
2021,Import,388,JAM,18,1000,Air,42.672
2021,Import,388,JAM,19,1000,Air,221.019
2021,Import,68,BOL,19,1000,Air,20.789
2021,Import,180,COD,19,1000,Air,160146.859
2021,Import,324,GIN,19,1000,Air,2013.242
2021,Import,524,NPL,19,1000,Air,5.471
2021,Import,12,DZA,19,1000,Air,218.831
2021,Import,104,MMR,19,1000,Air,32.825
2021,Import,231,ETH,19,1000,Air,952506.507
2021,Import,768,TGO,19,1000,Air,4530.889
2021,Import,4,AFG,19,1000,Air,53.614
2021,Import,780,TTO,20,1000,Air,79.873
2021,Import,686,SEN,20,1000,Air,60.178
2021,Import,768,TGO,20,1000,Air,31401.109
2021,Import,180,COD,20,1000,Air,1122.601
2021,Import,466,MLI,20,1000,Air,5.471
2021,Import,24,AGO,20,1000,Air,60.178
2021,Import,499,MNE,20,1000,Air,66.743
2021,Import,384,CIV,20,1000,Air,3761.699
2021,Import,450,MDG,20,1000,Air,8.753
2021,Import,858,URY,21,1000,Air,112.698
2021,Import,418,LAO,21,1000,Air,153.181
2021,Import,388,JAM,21,1000,Air,357.788
2021,Import,222,SLV,21,1000,Air,221.019
2021,Import,434,LBY,21,1000,Air,50.331
2021,Import,12,DZA,21,1000,Air,368.73
2021,Import,524,NPL,21,1000,Air,76.591
2021,Import,324,GIN,21,1000,Air,26.26
2021,Import,466,MLI,21,1000,Air,5.471
2021,Import,674,SMR,21,1000,Air,312.928
2021,Import,894,ZMB,21,1000,Air,128.016
2021,Import,780,TTO,21,1000,Air,119.263
2021,Import,231,ETH,21,1000,Air,690.411
2021,Import,496,MNG,21,1000,Air,364.353
2021,Import,860,UZB,21,1000,Air,37.201
2021,Import,558,NIC,21,1000,Air,20.789
2021,Import,96,BRN,21,1000,Air,384.048
2021,Import,862,VEN,21,1000,Air,86.438
2021,Import,591,PAN,21,1000,Air,60.178
2021,Import,600,PRY,21,1000,Air,215.548
2021,Import,192,CUB,21,1000,Air,25.166
2021,Import,768,TGO,21,1000,Air,109.415
2021,Import,332,HTI,21,1000,Air,38.295
2021,Import,104,MMR,21,1000,Air,448.603
2021,Import,72,BWA,21,1000,Air,98.474
2021,Import,729,SDN,21,1000,Air,10.942
2021,Import,52,BRB,21,1000,Air,84.25
2021,Import,270,GMB,21,1000,Air,218.831
2021,Import,268,GEO,21,1000,Air,152.087
2021,Import,834,TZA,21,1000,Air,1639.042
2021,Import,462,MDV,21,1000,Air,129.11
2021,Import,52,BRB,24,1000,Air,121.451
2021,Import,446,MAC,24,1000,Air,547.077
2021,Import,508,MOZ,24,1000,Air,11019.219
2021,Import,454,MWI,24,1000,Air,17.506
2021,Import,558,NIC,24,1000,Air,783622.832
2021,Import,268,GEO,24,1000,Air,82.062
2021,Import,340,HND,24,1000,Air,293245.152
2021,Import,192,CUB,24,1000,Air,2692105.406
2021,Import,4,AFG,24,1000,Air,2008.866
2021,Import,508,MOZ,25,1000,Air,55.802
2021,Import,450,MDG,25,1000,Air,136.769
2021,Import,384,CIV,25,1000,Air,1293.289
2021,Import,834,TZA,25,1000,Air,196.948
2021,Import,858,URY,25,1000,Air,93.003
2021,Import,512,OMN,25,1000,Air,71.12
2021,Import,860,UZB,25,1000,Air,49.237
2021,Import,204,BEN,25,1000,Air,10.942
2021,Import,524,NPL,25,1000,Air,2897.318
2021,Import,68,BOL,51,1000,Air,1555.886
2021,Import,270,GMB,51,1000,Air,50.331
2021,Import,858,URY,51,1000,Air,10.942
2021,Import,686,SEN,52,1000,Air,1828.33
2021,Import,591,PAN,52,1000,Air,192.571
2021,Import,834,TZA,52,1000,Air,158.652
2021,Import,64,BTN,52,1000,Air,218.831
2021,Import,450,MDG,52,1000,Air,50.331
2021,Import,384,CIV,52,1000,Air,36.107
2021,Import,204,BEN,52,1000,Air,51.425
2021,Import,340,HND,52,1000,Air,15.318
2021,Import,860,UZB,52,1000,Air,198.042
2021,Import,418,LAO,52,1000,Air,435.473
2021,Import,498,MDA,52,1000,Air,715.576
2021,Import,68,BOL,52,1000,Air,20.789
2021,Import,858,URY,52,1000,Air,40.484
2021,Import,231,ETH,53,1000,Air,1225.452
2021,Import,591,PAN,53,1000,Air,1157.614
2021,Import,524,NPL,53,1000,Air,20.789
2021,Import,320,GTM,54,1000,Air,16.412
2021,Import,418,LAO,55,1000,Air,134.581
2021,Import,222,SLV,56,1000,Air,8572.692
2021,Import,524,NPL,56,1000,Air,31885.819
2021,Import,795,TKM,57,1000,Air,2041.69
2021,Import,320,GTM,57,1000,Air,80.967
2021,Import,524,NPL,57,1000,Air,1026336.697
2021,Import,398,KAZ,57,1000,Air,454.074
2021,Import,894,ZMB,57,1000,Air,84.25
2021,Import,417,KGZ,57,1000,Air,4455.393
2021,Import,31,AZE,57,1000,Air,7070.419
2021,Import,516,NAM,57,1000,Air,2053.726
2021,Import,860,UZB,57,1000,Air,3653.378
2021,Import,512,OMN,57,1000,Air,794.355
2021,Import,4,AFG,57,1000,Air,173587.44
2021,Import,231,ETH,57,1000,Air,386.236
2021,Import,104,MMR,58,1000,Air,4885.395
2021,Import,686,SEN,58,1000,Air,736.365
2021,Import,496,MNG,85,1000,Air,33.919
2021,Import,500,MSR,85,1000,Air,9489.593
2021,Import,258,PYF,85,1000,Air,27618.621
2021,Import,533,ABW,85,1000,Air,17681.519
2021,Import,450,MDG,85,1000,Air,559.112
2021,Import,324,GIN,85,1000,Air,295.421
2021,Import,417,KGZ,85,1000,Air,2424.644
2021,Import,426,LSO,85,1000,Air,5995.961
2021,Import,740,SUR,85,1000,Air,1181.686
2021,Import,674,SMR,85,1000,Air,9165.723
2021,Import,508,MOZ,85,1000,Air,70578.366
2021,Import,524,NPL,85,1000,Air,3469.56
2021,Import,659,KNA,85,1000,Air,120325.146
2021,Import,600,PRY,85,1000,Air,21599.683
2021,Import,887,YEM,85,1000,Air,8914.068
2021,Import,434,LBY,85,1000,Air,2970.627
2021,Import,96,BRN,85,1000,Air,8567.221
2021,Import,498,MDA,85,1000,Air,47047.503
2021,Import,304,GRL,85,1000,Air,751.683
2021,Import,328,GUY,85,1000,Air,121.451
2021,Import,454,MWI,85,1000,Air,32716.281
2021,Import,262,DJI,85,1000,Air,3306.532
2021,Import,417,KGZ,83,1000,Air,54.708
2021,Import,72,BWA,83,1000,Air,5846.062
2021,Import,51,ARM,83,1000,Air,1078109.848
2021,Import,524,NPL,83,1000,Air,146164.673
2021,Import,320,GTM,83,1000,Air,50.331
2021,Import,231,ETH,83,1000,Air,676.187
2021,Import,44,BHS,84,1000,Air,1014.28
2021,Import,340,HND,84,1000,Air,137803.152
2021,Import,418,LAO,84,1000,Air,1750.645
2021,Import,729,SDN,84,1000,Air,846.875
2021,Import,268,GEO,84,1000,Air,46954.5
2021,Import,454,MWI,84,1000,Air,1625.912
2021,Import,398,KAZ,84,1000,Air,143560.588
2021,Import,674,SMR,84,1000,Air,17118.03
2021,Import,524,NPL,84,1000,Air,2926.86
2021,Import,92,VGB,84,1000,Air,48.143
2021,Import,234,FRO,84,1000,Air,5860.286
2021,Import,716,ZWE,84,1000,Air,5331.81
2021,Import,178,COG,84,1000,Air,1735.327
2021,Import,558,NIC,84,1000,Air,359.976
2021,Import,270,GMB,84,1000,Air,51.425
2021,Import,562,NER,84,1000,Air,136.769
2021,Import,68,BOL,84,1000,Air,334.811
2021,Import,242,FJI,84,1000,Air,264.785
2021,Import,762,TJK,84,1000,Air,152.087
2021,Import,24,AGO,84,1000,Air,1734.233
2021,Import,417,KGZ,84,1000,Air,55101.566
2021,Import,222,SLV,84,1000,Air,5628.325
2021,Import,320,GTM,84,1000,Air,1537.286
2021,Import,368,IRQ,84,1000,Air,20875.353
2021,Import,148,TCD,84,1000,Air,901.582
2021,Import,332,HTI,84,1000,Air,1377.539
2021,Import,894,ZMB,84,1000,Air,1761.587
2021,Import,854,BFA,84,1000,Air,1226.546
2021,Import,84,BLZ,84,1000,Air,407.025
2021,Import,72,BWA,84,1000,Air,541.606
2021,Import,740,SUR,84,1000,Air,2935.614
2021,Import,140,CAF,84,1000,Air,4023.202
2021,Import,478,MRT,84,1000,Air,16066.549
2021,Import,258,PYF,84,1000,Air,568.96
2021,Import,499,MNE,84,1000,Air,29375.831
2021,Import,446,MAC,84,1000,Air,114530.509
2021,Import,748,SWZ,84,1000,Air,51845.366
2021,Import,450,MDG,84,1000,Air,53.614
2021,Import,31,AZE,84,1000,Air,19415.752
2021,Import,854,BFA,22,1000,Air,133.487
2021,Import,498,MDA,22,1000,Air,568.96
2021,Import,768,TGO,22,1000,Air,10282.854
2021,Import,690,SYC,22,1000,Air,47.049
2021,Import,388,JAM,22,1000,Air,2978.286
2021,Import,430,LBR,22,1000,Air,13.13
2021,Import,320,GTM,22,1000,Air,359.976
2021,Import,24,AGO,22,1000,Air,89.721
2021,Import,192,CUB,22,1000,Air,5957.665
2021,Import,332,HTI,22,1000,Air,95.191
2021,Import,266,GAB,22,1000,Air,154.276
2021,Import,591,PAN,22,1000,Air,145.522
2021,Import,180,COD,22,1000,Air,6106.47
2021,Import,222,SLV,22,1000,Air,188.194
2021,Import,64,BTN,22,1000,Air,968.326
2021,Import,308,GRD,22,1000,Air,129.11
2021,Import,450,MDG,22,1000,Air,26.26
2021,Import,454,MWI,22,1000,Air,80.967
2021,Import,12,DZA,22,1000,Air,73.308
2021,Import,862,VEN,22,1000,Air,45.954
2021,Import,499,MNE,22,1000,Air,283.386
2021,Import,268,GEO,22,1000,Air,4792.392
2021,Import,780,TTO,22,1000,Air,4506.818
2021,Import,858,URY,22,1000,Air,238.525
2021,Import,20,AND,22,1000,Air,87.532
2021,Import,480,MUS,22,1000,Air,12305.944
2021,Import,148,TCD,22,1000,Air,143.334
2021,Import,204,BEN,22,1000,Air,12.036
2021,Import,51,ARM,22,1000,Air,11773.091
2021,Import,686,SEN,22,1000,Air,6.565
2021,Import,52,BRB,22,1000,Air,1063.517
2021,Import,242,FJI,22,1000,Air,152.087
2021,Import,308,GRD,61,1000,Air,155.37
2021,Import,462,MDV,61,1000,Air,239.62
2021,Import,104,MMR,61,1000,Air,507666.398
2021,Import,450,MDG,61,1000,Air,682775.805
2021,Import,268,GEO,61,1000,Air,25104.256
2021,Import,591,PAN,61,1000,Air,1386.292
2021,Import,800,UGA,61,1000,Air,737.459
2021,Import,499,MNE,61,1000,Air,2072.327
2021,Import,222,SLV,61,1000,Air,49048.71
2021,Import,686,SEN,61,1000,Air,1972.759
2021,Import,20,AND,61,1000,Air,9449.109
2021,Import,690,SYC,61,1000,Air,343.564
2021,Import,388,JAM,61,1000,Air,434.379
2021,Import,862,VEN,61,1000,Air,819.521
2021,Import,646,RWA,61,1000,Air,37.201
2021,Import,270,GMB,61,1000,Air,1245.147
2021,Import,446,MAC,61,1000,Air,53218.528
2021,Import,834,TZA,61,1000,Air,1030.693
2021,Import,417,KGZ,61,1000,Air,343.564
2021,Import,64,BTN,61,1000,Air,132.393
2021,Import,324,GIN,61,1000,Air,189.289
2021,Import,292,GIB,61,1000,Air,110.509
2021,Import,266,GAB,61,1000,Air,50.331
2021,Import,398,KAZ,61,1000,Air,26124.007
2021,Import,12,DZA,61,1000,Air,3348.109
2021,Import,332,HTI,61,1000,Air,3745.287
2021,Import,498,MDA,61,1000,Air,60425.717
2021,Import,426,LSO,61,1000,Air,390.613
2021,Import,508,MOZ,61,1000,Air,54.708
2021,Import,60,BMU,61,1000,Air,314.022
2021,Import,384,CIV,61,1000,Air,6626.193
2021,Import,242,FJI,61,1000,Air,835.933
2021,Import,858,URY,61,1000,Air,44872.326
2021,Import,729,SDN,61,1000,Air,586.466
2021,Import,231,ETH,61,1000,Air,11848.587
2021,Import,894,ZMB,61,1000,Air,1013.186
2021,Import,51,ARM,61,1000,Air,20979.298
2021,Import,768,TGO,61,1000,Air,3022.052
2021,Import,320,GTM,61,1000,Air,28281.678
2021,Import,340,HND,61,1000,Air,80186.128
2021,Import,780,TTO,61,1000,Air,9.847
2021,Import,480,MUS,61,1000,Air,80863.409
2021,Import,4,AFG,61,1000,Air,3995.848
2021,Import,204,BEN,61,1000,Air,457.356
2021,Import,860,UZB,61,1000,Air,6474.106
2021,Import,68,BOL,61,1000,Air,65237.804
2021,Import,84,BLZ,61,1000,Air,62.367
2021,Import,512,OMN,61,1000,Air,6111.941
2021,Import,524,NPL,61,1000,Air,515385.65
2021,Import,496,MNG,61,1000,Air,358469.826
2021,Import,418,LAO,61,1000,Air,9465.521
2021,Import,558,NIC,61,1000,Air,32586.077
2021,Import,516,NAM,61,1000,Air,89.721
2021,Import,512,OMN,70,1000,Air,93.003
2021,Import,398,KAZ,70,1000,Air,10.942
2021,Import,44,BHS,70,1000,Air,4.377
2021,Import,686,SEN,71,1000,Air,710234983.858
2021,Import,478,MRT,71,1000,Air,29.542
2021,Import,768,TGO,71,1000,Air,472.674
2021,Import,508,MOZ,71,1000,Air,13780776.981
2021,Import,450,MDG,71,1000,Air,748127.401
2021,Import,418,LAO,71,1000,Air,117365761.642
2021,Import,52,BRB,71,1000,Air,20.789
2021,Import,222,SLV,71,1000,Air,1813.012
2021,Import,180,COD,71,1000,Air,32369.435
2021,Import,854,BFA,71,1000,Air,3378190161.889
2021,Import,231,ETH,71,1000,Air,23704.834
2021,Import,68,BOL,71,1000,Air,12479.914
2021,Import,466,MLI,71,1000,Air,1356010052.576
2021,Import,324,GIN,71,1000,Air,239664283.112
2021,Import,292,GIB,71,1000,Air,146195.309
2021,Import,496,MNG,71,1000,Air,1108082732.684
2021,Import,498,MDA,71,1000,Air,176.159
2021,Import,31,AZE,71,1000,Air,208447865.02
2021,Import,332,HTI,71,1000,Air,231.961
2021,Import,600,PRY,71,1000,Air,1181.686
2021,Import,384,CIV,71,1000,Air,851369477.904
2021,Import,104,MMR,71,1000,Air,21097385.277
2021,Import,44,BHS,71,1000,Air,2584.39
2021,Import,446,MAC,71,1000,Air,1311893.233
2021,Import,524,NPL,71,1000,Air,78187.109
2021,Import,894,ZMB,71,1000,Air,6315536.696
2021,Import,28,ATG,71,1000,Air,1434.435
2021,Import,268,GEO,71,1000,Air,65517113.528
2021,Import,270,GMB,71,1000,Air,227.584
2021,Import,748,SWZ,71,1000,Air,128995.217
2021,Import,340,HND,71,1000,Air,145.522
2021,Import,398,KAZ,71,1000,Air,29981950.437
2021,Import,512,OMN,71,1000,Air,2154412.155
2021,Import,454,MWI,71,1000,Air,1102.907
2021,Import,258,PYF,71,1000,Air,270596.176
2021,Import,462,MDV,71,1000,Air,3861721.493
2021,Import,562,NER,71,1000,Air,4281.422
2021,Import,690,SYC,71,1000,Air,126076.016
2021,Import,646,RWA,71,1000,Air,680.563
2021,Import,858,URY,71,1000,Air,5404522.675
2021,Import,204,BEN,71,1000,Air,398.272
2021,Import,320,GTM,71,1000,Air,3760.605
2021,Import,60,BMU,71,1000,Air,202257.542
2021,Import,558,NIC,71,1000,Air,197190846.999
2021,Import,674,SMR,71,1000,Air,364.353
2021,Import,12,DZA,71,1000,Air,82.062
2021,Import,862,VEN,71,1000,Air,937.689
2021,Import,516,NAM,71,1000,Air,730200.791
2021,Import,51,ARM,71,1000,Air,186111.12
2021,Import,887,YEM,71,1000,Air,877.511
2021,Import,480,MUS,71,1000,Air,7961949.831
2021,Import,834,TZA,71,1000,Air,556937203.115
2021,Import,762,TJK,71,1000,Air,186094544.798
2021,Import,4,AFG,71,1000,Air,407708.918
2021,Import,591,PAN,71,1000,Air,33015255.551
2021,Import,92,VGB,71,1000,Air,207913.221
2021,Import,716,ZWE,71,1000,Air,323380.326
2021,Import,558,NIC,73,1000,Air,54.708
2021,Import,499,MNE,73,1000,Air,13.13
2021,Import,512,OMN,73,1000,Air,164673.372
2021,Import,690,SYC,73,1000,Air,548.171
2021,Import,466,MLI,87,1000,Air,12.036
2021,Import,104,MMR,87,1000,Air,2724.442
2021,Import,12,DZA,87,1000,Air,64.555
2021,Import,498,MDA,87,1000,Air,27.354
2021,Import,242,FJI,87,1000,Air,87.532
2021,Import,222,SLV,87,1000,Air,2397.29
2021,Import,862,VEN,87,1000,Air,55.802
2021,Import,516,NAM,87,1000,Air,114.886
2021,Import,499,MNE,88,1000,Air,7447.902
2021,Import,512,OMN,88,1000,Air,351612.766
2021,Import,674,SMR,88,1000,Air,43061.502
2021,Import,398,KAZ,27,1000,Air,19.695
2021,Import,480,MUS,29,1000,Air,17.506
2021,Import,858,URY,29,1000,Air,28246.665
2021,Import,686,SEN,45,1000,Air,19.695
2021,Import,600,PRY,46,1000,Air,756.06
2021,Import,686,SEN,46,1000,Air,4702.671
2021,Import,686,SEN,48,1000,Air,54.708
2021,Import,68,BOL,48,1000,Air,7.659
2021,Import,800,UGA,48,1000,Air,31.73
2021,Import,140,CAF,48,1000,Air,5.471
