refYear,flowDesc,partnerCode,partnerISO,cmdCode,motCode,motDesc,primaryValue
2023,Export,120,CMR,70,0,TOTAL MOT,1421.855
2023,Export,120,CMR,73,0,TOTAL MOT,298638.605
2023,Export,120,CMR,74,0,TOTAL MOT,7320.664
2023,Export,120,CMR,76,0,TOTAL MOT,19898.189
2023,Export,120,CMR,83,0,TOTAL MOT,357.133
2023,Export,120,CMR,84,0,TOTAL MOT,4066570.113
2023,Export,120,CMR,85,0,TOTAL MOT,874599.109
2023,Export,120,CMR,90,0,TOTAL MOT,577837.398
2023,Export,120,CMR,91,0,TOTAL MOT,434586.014
2023,Export,124,CAN,39,0,TOTAL MOT,17420474.426
2023,Export,124,CAN,40,0,TOTAL MOT,6108712.84
2023,Export,124,CAN,42,0,TOTAL MOT,4047602.027
2023,Export,124,CAN,44,0,TOTAL MOT,6491402.241
2023,Export,124,CAN,48,0,TOTAL MOT,1150254.389
2023,Export,124,CAN,49,0,TOTAL MOT,4476579.61
2023,Export,124,CAN,51,0,TOTAL MOT,221273.201
2023,Export,124,CAN,52,0,TOTAL MOT,199006.365
2023,Export,124,CAN,54,0,TOTAL MOT,481097.822
2023,Export,124,CAN,56,0,TOTAL MOT,4690033.719
2023,Export,124,CAN,59,0,TOTAL MOT,1497333.986
2023,Export,124,CAN,60,0,TOTAL MOT,102522.679
2023,Export,124,CAN,62,0,TOTAL MOT,4612854.112
2023,Export,124,CAN,63,0,TOTAL MOT,218838.913
2023,Export,124,CAN,64,0,TOTAL MOT,1213872.965
2023,Export,124,CAN,65,0,TOTAL MOT,103431.643
2023,Export,124,CAN,66,0,TOTAL MOT,88410.93
2023,Export,124,CAN,67,0,TOTAL MOT,10663.916
2023,Export,124,CAN,68,0,TOTAL MOT,2978840.651
2023,Export,124,CAN,69,0,TOTAL MOT,62180.032
2023,Export,124,CAN,70,0,TOTAL MOT,1346325.813
2023,Export,124,CAN,71,0,TOTAL MOT,123730846.997
2023,Export,124,CAN,72,0,TOTAL MOT,1224721.567
2023,Export,124,CAN,73,0,TOTAL MOT,23232928.433
2023,Export,124,CAN,74,0,TOTAL MOT,2228769.604
2023,Export,124,CAN,75,0,TOTAL MOT,129404.425
2023,Export,124,CAN,76,0,TOTAL MOT,4481832.02
2023,Export,124,CAN,81,0,TOTAL MOT,1419170.874
2023,Export,124,CAN,83,0,TOTAL MOT,1868403.779
2023,Export,124,CAN,84,0,TOTAL MOT,238144630.999
2023,Export,124,CAN,85,0,TOTAL MOT,104130751.549
2023,Export,124,CAN,87,0,TOTAL MOT,84995427.061
2023,Export,124,CAN,88,0,TOTAL MOT,9821756.053
2023,Export,124,CAN,90,0,TOTAL MOT,175678489.688
2023,Export,124,CAN,91,0,TOTAL MOT,331442076.446
2023,Export,124,CAN,93,0,TOTAL MOT,4812586.981
2023,Export,124,CAN,94,0,TOTAL MOT,5859465.355
2023,Export,124,CAN,95,0,TOTAL MOT,2287020.064
2023,Export,124,CAN,96,0,TOTAL MOT,5339906.232
2023,Export,124,CAN,97,0,TOTAL MOT,2151725.73
2023,Export,132,CPV,39,0,TOTAL MOT,202550.991
2023,Export,132,CPV,73,0,TOTAL MOT,135200.878
2023,Export,132,CPV,83,0,TOTAL MOT,1197.118
2023,Export,132,CPV,84,0,TOTAL MOT,280812.009
2023,Export,132,CPV,85,0,TOTAL MOT,109184.706
2023,Export,140,CAF,30,0,TOTAL MOT,131543.884
2023,Export,140,CAF,39,0,TOTAL MOT,5108.889
2023,Export,140,CAF,84,0,TOTAL MOT,29099.085
2023,Export,148,TCD,30,0,TOTAL MOT,923485.127
2023,Export,148,TCD,73,0,TOTAL MOT,1805.69
2023,Export,148,TCD,85,0,TOTAL MOT,2071381.994
2023,Export,156,CHN,5,0,TOTAL MOT,1623.229
2023,Export,156,CHN,7,0,TOTAL MOT,342005.198
2023,Export,156,CHN,12,0,TOTAL MOT,22.251
2023,Export,156,CHN,13,0,TOTAL MOT,1426711.826
2023,Export,156,CHN,14,0,TOTAL MOT,17943.416
2023,Export,156,CHN,16,0,TOTAL MOT,6931.267
2023,Export,156,CHN,17,0,TOTAL MOT,4058638.652
2023,Export,156,CHN,19,0,TOTAL MOT,32108173.756
2023,Export,156,CHN,21,0,TOTAL MOT,32487888.163
2023,Export,156,CHN,25,0,TOTAL MOT,703188.756
2023,Export,156,CHN,27,0,TOTAL MOT,11750104.725
2023,Export,156,CHN,28,0,TOTAL MOT,10128986.982
2023,Export,156,CHN,29,0,TOTAL MOT,584631454.936
2023,Export,156,CHN,30,0,TOTAL MOT,5226224297.069
2023,Export,156,CHN,32,0,TOTAL MOT,66119849.314
2023,Export,156,CHN,33,0,TOTAL MOT,205677518.837
2023,Export,156,CHN,34,0,TOTAL MOT,32412668.892
2023,Export,156,CHN,36,0,TOTAL MOT,6823.349
2023,Export,156,CHN,37,0,TOTAL MOT,580155.979
2023,Export,156,CHN,39,0,TOTAL MOT,267662148.452
2023,Export,156,CHN,40,0,TOTAL MOT,21183676.429
2023,Export,156,CHN,42,0,TOTAL MOT,38024938.329
2023,Export,156,CHN,44,0,TOTAL MOT,10166785.197
2023,Export,156,CHN,45,0,TOTAL MOT,86921.208
2023,Export,156,CHN,46,0,TOTAL MOT,1708.897
2023,Export,156,CHN,47,0,TOTAL MOT,73910.896
2023,Export,156,CHN,48,0,TOTAL MOT,31766241.987
2023,Export,156,CHN,49,0,TOTAL MOT,5864052.452
2023,Export,156,CHN,52,0,TOTAL MOT,1808700.312
2023,Export,156,CHN,54,0,TOTAL MOT,12645831.406
2023,Export,208,DNK,42,0,TOTAL MOT,532488.218
2023,Export,208,DNK,44,0,TOTAL MOT,5649967.521
2023,Export,208,DNK,48,0,TOTAL MOT,1259718.348
2023,Export,208,DNK,49,0,TOTAL MOT,462207.615
2023,Export,212,DMA,39,0,TOTAL MOT,2667.926
2023,Export,212,DMA,84,0,TOTAL MOT,29598.626
2023,Export,212,DMA,85,0,TOTAL MOT,2010.401
2023,Export,212,DMA,90,0,TOTAL MOT,2646.787
2023,Export,222,SLV,33,0,TOTAL MOT,1307466.213
2023,Export,222,SLV,39,0,TOTAL MOT,125800.834
2023,Export,222,SLV,40,0,TOTAL MOT,23159.111
2023,Export,222,SLV,44,0,TOTAL MOT,562.957
2023,Export,222,SLV,48,0,TOTAL MOT,3702.61
2023,Export,222,SLV,49,0,TOTAL MOT,2561.12
2023,Export,222,SLV,59,0,TOTAL MOT,26591.368
2023,Export,222,SLV,62,0,TOTAL MOT,151.309
2023,Export,222,SLV,63,0,TOTAL MOT,1889.132
2023,Export,222,SLV,68,0,TOTAL MOT,4435.789
2023,Export,222,SLV,69,0,TOTAL MOT,12338.323
2023,Export,222,SLV,70,0,TOTAL MOT,4548.157
2023,Export,222,SLV,71,0,TOTAL MOT,1341.751
2023,Export,222,SLV,72,0,TOTAL MOT,55.628
2023,Export,222,SLV,73,0,TOTAL MOT,145206.157
2023,Export,222,SLV,74,0,TOTAL MOT,463.939
2023,Export,222,SLV,83,0,TOTAL MOT,1385.141
2023,Export,222,SLV,84,0,TOTAL MOT,5380314.519
2023,Export,222,SLV,85,0,TOTAL MOT,794278.738
2023,Export,222,SLV,90,0,TOTAL MOT,1599082.321
2023,Export,222,SLV,91,0,TOTAL MOT,1597897.441
2023,Export,222,SLV,96,0,TOTAL MOT,1309.487
2023,Export,226,GNQ,42,0,TOTAL MOT,46.728
2023,Export,231,ETH,84,0,TOTAL MOT,822344.251
2023,Export,231,ETH,85,0,TOTAL MOT,1002136.654
2023,Export,231,ETH,90,0,TOTAL MOT,1091908.248
2023,Export,231,ETH,91,0,TOTAL MOT,433187.522
2023,Export,231,ETH,96,0,TOTAL MOT,1740.049
2023,Export,232,ERI,73,0,TOTAL MOT,145034.823
2023,Export,232,ERI,84,0,TOTAL MOT,10090.946
2023,Export,233,EST,88,0,TOTAL MOT,6168691.11
2023,Export,233,EST,90,0,TOTAL MOT,14387357.39
2023,Export,233,EST,91,0,TOTAL MOT,2404595.719
2023,Export,233,EST,92,0,TOTAL MOT,2602.285
2023,Export,233,EST,93,0,TOTAL MOT,11690687.187
2023,Export,233,EST,94,0,TOTAL MOT,807694.022
2023,Export,233,EST,95,0,TOTAL MOT,90413.543
2023,Export,233,EST,96,0,TOTAL MOT,85664.012
2023,Export,233,EST,97,0,TOTAL MOT,106940.666
2023,Export,234,FRO,34,0,TOTAL MOT,679.776
2023,Export,234,FRO,39,0,TOTAL MOT,24875.796
2023,Export,234,FRO,40,0,TOTAL MOT,4688.34
2023,Export,234,FRO,73,0,TOTAL MOT,50798.513
2023,Export,234,FRO,84,0,TOTAL MOT,625686.506
2023,Export,234,FRO,85,0,TOTAL MOT,96710.65
2023,Export,234,FRO,90,0,TOTAL MOT,13043.688
2023,Export,234,FRO,91,0,TOTAL MOT,27683.905
2023,Export,242,FJI,33,0,TOTAL MOT,73478.109
2023,Export,242,FJI,34,0,TOTAL MOT,4946.455
2023,Export,242,FJI,84,0,TOTAL MOT,140419.911
2023,Export,242,FJI,85,0,TOTAL MOT,119844.172
2023,Export,242,FJI,88,0,TOTAL MOT,2009.289
2023,Export,242,FJI,90,0,TOTAL MOT,97519.483
2023,Export,242,FJI,91,0,TOTAL MOT,22188.956
2023,Export,246,FIN,32,0,TOTAL MOT,5609337.834
2023,Export,246,FIN,33,0,TOTAL MOT,3915609.78
2023,Export,246,FIN,34,0,TOTAL MOT,2469643.939
2023,Export,246,FIN,36,0,TOTAL MOT,11650.76
2023,Export,246,FIN,37,0,TOTAL MOT,4.45
2023,Export,246,FIN,39,0,TOTAL MOT,16597789.731
2023,Export,246,FIN,40,0,TOTAL MOT,1162242.255
2023,Export,246,FIN,42,0,TOTAL MOT,331962.092
2023,Export,246,FIN,44,0,TOTAL MOT,719585.709
2023,Export,246,FIN,48,0,TOTAL MOT,2665007.773
2023,Export,246,FIN,49,0,TOTAL MOT,9055199.047
2023,Export,246,FIN,51,0,TOTAL MOT,23578.547
2023,Export,246,FIN,54,0,TOTAL MOT,225458.663
2023,Export,246,FIN,56,0,TOTAL MOT,469300.204
2023,Export,246,FIN,59,0,TOTAL MOT,1863724.339
2023,Export,246,FIN,62,0,TOTAL MOT,415699.144
2023,Export,246,FIN,63,0,TOTAL MOT,450512.353
2023,Export,246,FIN,64,0,TOTAL MOT,38083.031
2023,Export,246,FIN,65,0,TOTAL MOT,40693.104
2023,Export,246,FIN,66,0,TOTAL MOT,97382.638
2023,Export,246,FIN,67,0,TOTAL MOT,6309.345
2023,Export,246,FIN,68,0,TOTAL MOT,5101042.297
2023,Export,246,FIN,69,0,TOTAL MOT,145950.462
2023,Export,246,FIN,70,0,TOTAL MOT,1408482.481
2023,Export,246,FIN,71,0,TOTAL MOT,23228119.936
2023,Export,246,FIN,72,0,TOTAL MOT,1578528.832
2023,Export,246,FIN,73,0,TOTAL MOT,11411518.434
2023,Export,246,FIN,74,0,TOTAL MOT,3192482.783
2023,Export,246,FIN,75,0,TOTAL MOT,154062.159
2023,Export,246,FIN,76,0,TOTAL MOT,4487054.391
2023,Export,246,FIN,80,0,TOTAL MOT,2368.647
2023,Export,246,FIN,81,0,TOTAL MOT,212349.333
2023,Export,246,FIN,83,0,TOTAL MOT,1408216.579
2023,Export,246,FIN,84,0,TOTAL MOT,118222390.812
2023,Export,246,FIN,85,0,TOTAL MOT,58322350.426
2023,Export,246,FIN,86,0,TOTAL MOT,4106346.465
2023,Export,246,FIN,87,0,TOTAL MOT,3766454.024
2023,Export,246,FIN,88,0,TOTAL MOT,12712198.013
2023,Export,246,FIN,90,0,TOTAL MOT,45858212.793
2023,Export,246,FIN,91,0,TOTAL MOT,21618609.562
2023,Export,246,FIN,93,0,TOTAL MOT,13090431.599
2023,Export,246,FIN,94,0,TOTAL MOT,692811.881
2023,Export,246,FIN,95,0,TOTAL MOT,456608.085
2023,Export,246,FIN,96,0,TOTAL MOT,1586757.348
2023,Export,246,FIN,97,0,TOTAL MOT,203105.047
2023,Export,251,FRA,1,0,TOTAL MOT,3678589.363
2023,Export,251,FRA,4,0,TOTAL MOT,89513408.478
2023,Export,251,FRA,6,0,TOTAL MOT,2422548.036
2023,Export,251,FRA,7,0,TOTAL MOT,235594.112
2023,Export,251,FRA,9,0,TOTAL MOT,531808208.491
2023,Export,251,FRA,10,0,TOTAL MOT,262307.861
2023,Export,251,FRA,12,0,TOTAL MOT,6966026.058
2023,Export,251,FRA,13,0,TOTAL MOT,8881174.171
2023,Export,251,FRA,14,0,TOTAL MOT,11104.491
2023,Export,251,FRA,16,0,TOTAL MOT,3227287.09
2023,Export,251,FRA,17,0,TOTAL MOT,13641209.239
2023,Export,251,FRA,19,0,TOTAL MOT,123458166.711
2023,Export,251,FRA,20,0,TOTAL MOT,3746786.136
2023,Export,251,FRA,21,0,TOTAL MOT,81739423.608
2023,Export,251,FRA,22,0,TOTAL MOT,190192361.065
2023,Export,251,FRA,23,0,TOTAL MOT,13803628.971
2023,Export,251,FRA,24,0,TOTAL MOT,4145251.68
2023,Export,251,FRA,25,0,TOTAL MOT,18476760.633
2023,Export,251,FRA,26,0,TOTAL MOT,690695.786
2023,Export,251,FRA,28,0,TOTAL MOT,215023856.702
2023,Export,251,FRA,29,0,TOTAL MOT,752916131.425
2023,Export,251,FRA,30,0,TOTAL MOT,3410274342.267
2023,Export,251,FRA,31,0,TOTAL MOT,8242163.61
2023,Export,251,FRA,32,0,TOTAL MOT,150430079.988
2023,Export,251,FRA,33,0,TOTAL MOT,427743068.118
2023,Export,251,FRA,34,0,TOTAL MOT,30996723.338
2023,Export,251,FRA,36,0,TOTAL MOT,7671596.811
2023,Export,251,FRA,37,0,TOTAL MOT,126615.23
2023,Export,251,FRA,91,0,TOTAL MOT,1427320750.48
2023,Export,251,FRA,92,0,TOTAL MOT,1086308.719
2023,Export,251,FRA,93,0,TOTAL MOT,16902008.952
2023,Export,251,FRA,94,0,TOTAL MOT,69709147.71
2023,Export,251,FRA,95,0,TOTAL MOT,21486289.109
2023,Export,251,FRA,96,0,TOTAL MOT,29626746.662
2023,Export,251,FRA,97,0,TOTAL MOT,130567118.173
2023,Export,292,GIB,71,0,TOTAL MOT,56210.019
2023,Export,292,GIB,73,0,TOTAL MOT,532.918
2023,Export,292,GIB,84,0,TOTAL MOT,271090.433
2023,Export,292,GIB,85,0,TOTAL MOT,33574.926
2023,Export,292,GIB,90,0,TOTAL MOT,21559.245
2023,Export,292,GIB,91,0,TOTAL MOT,4218656.36
2023,Export,292,GIB,96,0,TOTAL MOT,7302.863
2023,Export,292,GIB,97,0,TOTAL MOT,834.422
2023,Export,300,GRC,48,0,TOTAL MOT,10757928.848
2023,Export,300,GRC,49,0,TOTAL MOT,2545866.742
2023,Export,300,GRC,51,0,TOTAL MOT,171.335
2023,Export,300,GRC,52,0,TOTAL MOT,23297.069
2023,Export,300,GRC,54,0,TOTAL MOT,6281.531
2023,Export,300,GRC,56,0,TOTAL MOT,98518.564
2023,Export,300,GRC,59,0,TOTAL MOT,87378.471
2023,Export,300,GRC,60,0,TOTAL MOT,6388.337
2023,Export,300,GRC,62,0,TOTAL MOT,1057339.804
2023,Export,300,GRC,63,0,TOTAL MOT,343558.336
2023,Export,300,GRC,64,0,TOTAL MOT,336197.619
2023,Export,300,GRC,65,0,TOTAL MOT,106456.701
2023,Export,300,GRC,67,0,TOTAL MOT,260.34
2023,Export,300,GRC,68,0,TOTAL MOT,366968.886
2023,Export,300,GRC,69,0,TOTAL MOT,113740.651
2023,Export,300,GRC,70,0,TOTAL MOT,608727.709
2023,Export,300,GRC,71,0,TOTAL MOT,27586449.677
2023,Export,300,GRC,72,0,TOTAL MOT,741917.073
2023,Export,300,GRC,73,0,TOTAL MOT,3957882.723
2023,Export,300,GRC,74,0,TOTAL MOT,578019.858
2023,Export,300,GRC,75,0,TOTAL MOT,297717.403
2023,Export,300,GRC,76,0,TOTAL MOT,746635.453
2023,Export,300,GRC,81,0,TOTAL MOT,68398.147
2023,Export,300,GRC,83,0,TOTAL MOT,546478.698
2023,Export,300,GRC,84,0,TOTAL MOT,47317626.183
2023,Export,300,GRC,85,0,TOTAL MOT,26908694.111
2023,Export,300,GRC,87,0,TOTAL MOT,931266.392
2023,Export,300,GRC,88,0,TOTAL MOT,714346.65
2023,Export,300,GRC,90,0,TOTAL MOT,23935757.831
2023,Export,300,GRC,91,0,TOTAL MOT,141238912.394
2023,Export,300,GRC,92,0,TOTAL MOT,11800.956
2023,Export,300,GRC,94,0,TOTAL MOT,939153.351
2023,Export,300,GRC,95,0,TOTAL MOT,220724.707
2023,Export,300,GRC,96,0,TOTAL MOT,1160810.386
2023,Export,300,GRC,97,0,TOTAL MOT,1455751.945
2023,Export,304,GRL,13,0,TOTAL MOT,279.253
2023,Export,304,GRL,39,0,TOTAL MOT,1079.186
2023,Export,304,GRL,42,0,TOTAL MOT,56.741
2023,Export,304,GRL,90,0,TOTAL MOT,58948.037
2023,Export,304,GRL,91,0,TOTAL MOT,1806.802
2023,Export,308,GRD,85,0,TOTAL MOT,2930.491
2023,Export,316,GUM,33,0,TOTAL MOT,253653.234
2023,Export,316,GUM,42,0,TOTAL MOT,137383.727
2023,Export,316,GUM,62,0,TOTAL MOT,12965.809
2023,Export,316,GUM,63,0,TOTAL MOT,4705.029
2023,Export,316,GUM,65,0,TOTAL MOT,5679.634
2023,Export,316,GUM,70,0,TOTAL MOT,124.607
2023,Export,316,GUM,71,0,TOTAL MOT,2700.19
2023,Export,316,GUM,73,0,TOTAL MOT,5755.288
2023,Export,316,GUM,91,0,TOTAL MOT,9579794.743
2023,Export,316,GUM,96,0,TOTAL MOT,1084.749
2023,Export,320,GTM,65,0,TOTAL MOT,1410.73
2023,Export,320,GTM,68,0,TOTAL MOT,257986.667
2023,Export,320,GTM,69,0,TOTAL MOT,7129.304
2023,Export,320,GTM,70,0,TOTAL MOT,13153.832
2023,Export,320,GTM,71,0,TOTAL MOT,75675.421
2023,Export,320,GTM,72,0,TOTAL MOT,1042.472
2023,Export,320,GTM,73,0,TOTAL MOT,194127.777
2023,Export,320,GTM,74,0,TOTAL MOT,8090.558
2023,Export,320,GTM,76,0,TOTAL MOT,107297.799
2023,Export,320,GTM,81,0,TOTAL MOT,37.827
2023,Export,320,GTM,83,0,TOTAL MOT,5963.338
2023,Export,320,GTM,84,0,TOTAL MOT,10188702.687
2023,Export,320,GTM,85,0,TOTAL MOT,1379396.747
2023,Export,320,GTM,90,0,TOTAL MOT,2713001.515
2023,Export,320,GTM,91,0,TOTAL MOT,11244659.576
2023,Export,320,GTM,94,0,TOTAL MOT,8715.818
2023,Export,320,GTM,96,0,TOTAL MOT,43008.347
2023,Export,324,GIN,90,0,TOTAL MOT,354402.487
2023,Export,324,GIN,91,0,TOTAL MOT,38257.703
2023,Export,328,GUY,59,0,TOTAL MOT,3526.825
2023,Export,328,GUY,73,0,TOTAL MOT,5020.997
2023,Export,328,GUY,84,0,TOTAL MOT,472301.899
2023,Export,328,GUY,85,0,TOTAL MOT,41929.161
2023,Export,340,HND,27,0,TOTAL MOT,545.156
2023,Export,340,HND,34,0,TOTAL MOT,76196.101
2023,Export,340,HND,39,0,TOTAL MOT,526211.138
2023,Export,340,HND,40,0,TOTAL MOT,36355.22
2023,Export,340,HND,42,0,TOTAL MOT,40041.142
2023,Export,340,HND,48,0,TOTAL MOT,2163.935
2023,Export,340,HND,49,0,TOTAL MOT,2821.46
2023,Export,340,HND,59,0,TOTAL MOT,8746.97
2023,Export,340,HND,63,0,TOTAL MOT,973.493
2023,Export,340,HND,68,0,TOTAL MOT,11965.615
2023,Export,340,HND,69,0,TOTAL MOT,20214.157
2023,Export,340,HND,70,0,TOTAL MOT,5087.751
2023,Export,340,HND,71,0,TOTAL MOT,1271.659
2023,Export,340,HND,72,0,TOTAL MOT,224.738
2023,Export,340,HND,73,0,TOTAL MOT,451743.96
2023,Export,340,HND,74,0,TOTAL MOT,2815.897
2023,Export,340,HND,83,0,TOTAL MOT,6.675
2023,Export,340,HND,84,0,TOTAL MOT,4278442.157
2023,Export,340,HND,85,0,TOTAL MOT,1341232.5
2023,Export,340,HND,90,0,TOTAL MOT,920078.459
2023,Export,340,HND,91,0,TOTAL MOT,27291.17
2023,Export,340,HND,96,0,TOTAL MOT,2280.754
2023,Export,344,HKG,13,0,TOTAL MOT,499360.543
2023,Export,344,HKG,14,0,TOTAL MOT,1069.173
2023,Export,344,HKG,19,0,TOTAL MOT,1713933.31
2023,Export,344,HKG,22,0,TOTAL MOT,12058481.594
2023,Export,344,HKG,23,0,TOTAL MOT,531769.502
2023,Export,344,HKG,25,0,TOTAL MOT,991.294
2023,Export,344,HKG,27,0,TOTAL MOT,8235952.171
2023,Export,344,HKG,28,0,TOTAL MOT,13117699.405
2023,Export,344,HKG,29,0,TOTAL MOT,5223857.012
2023,Export,344,HKG,30,0,TOTAL MOT,291336995.801
2023,Export,344,HKG,32,0,TOTAL MOT,14802840.697
2023,Export,344,HKG,33,0,TOTAL MOT,148293122.419
2023,Export,344,HKG,34,0,TOTAL MOT,1437308.988
2023,Export,344,HKG,36,0,TOTAL MOT,1055.822
2023,Export,344,HKG,39,0,TOTAL MOT,7430506.639
2023,Export,344,HKG,40,0,TOTAL MOT,1467413.83
2023,Export,344,HKG,42,0,TOTAL MOT,27846299.887
2023,Export,344,HKG,44,0,TOTAL MOT,4146513.326
2023,Export,344,HKG,46,0,TOTAL MOT,27545.947
2023,Export,344,HKG,47,0,TOTAL MOT,2801.434
2023,Export,344,HKG,48,0,TOTAL MOT,1866891.806
2023,Export,344,HKG,49,0,TOTAL MOT,4410058.357
2023,Export,344,HKG,50,0,TOTAL MOT,2781.407
2023,Export,344,HKG,52,0,TOTAL MOT,450296.515
2023,Export,344,HKG,54,0,TOTAL MOT,1143743.67
2023,Export,344,HKG,56,0,TOTAL MOT,243872.693
2023,Export,344,HKG,57,0,TOTAL MOT,537904.175
2023,Export,344,HKG,59,0,TOTAL MOT,2465985.832
2023,Export,344,HKG,62,0,TOTAL MOT,13169055.312
2023,Export,344,HKG,63,0,TOTAL MOT,1050931.441
2023,Export,344,HKG,64,0,TOTAL MOT,9522395.394
2023,Export,344,HKG,65,0,TOTAL MOT,229418.274
2023,Export,344,HKG,68,0,TOTAL MOT,1398275.829
2023,Export,344,HKG,69,0,TOTAL MOT,847265.662
2023,Export,344,HKG,70,0,TOTAL MOT,2571757.195
2023,Export,348,HUN,88,0,TOTAL MOT,7020448.189
2023,Export,348,HUN,90,0,TOTAL MOT,53092844.931
2023,Export,348,HUN,91,0,TOTAL MOT,30240358.522
2023,Export,348,HUN,94,0,TOTAL MOT,5851499.404
2023,Export,348,HUN,95,0,TOTAL MOT,706055.831
2023,Export,348,HUN,96,0,TOTAL MOT,2933213.331
2023,Export,348,HUN,97,0,TOTAL MOT,156220.531
2023,Export,360,IDN,6,0,TOTAL MOT,5.563
2023,Export,360,IDN,13,0,TOTAL MOT,3519878.916
2023,Export,360,IDN,20,0,TOTAL MOT,132840.02
2023,Export,360,IDN,21,0,TOTAL MOT,10450407.539
2023,Export,360,IDN,24,0,TOTAL MOT,4335739.15
2023,Export,360,IDN,27,0,TOTAL MOT,28441.56
2023,Export,360,IDN,28,0,TOTAL MOT,82845.89
2023,Export,360,IDN,29,0,TOTAL MOT,52481010.947
2023,Export,360,IDN,30,0,TOTAL MOT,56980731.867
2023,Export,360,IDN,32,0,TOTAL MOT,38741767.108
2023,Export,360,IDN,33,0,TOTAL MOT,14464441.316
2023,Export,360,IDN,34,0,TOTAL MOT,851198.572
2023,Export,360,IDN,36,0,TOTAL MOT,6.675
2023,Export,360,IDN,39,0,TOTAL MOT,8800389.86
2023,Export,360,IDN,40,0,TOTAL MOT,1285932.557
2023,Export,360,IDN,42,0,TOTAL MOT,1552538.249
2023,Export,360,IDN,44,0,TOTAL MOT,149253.661
2023,Export,360,IDN,48,0,TOTAL MOT,6909317.61
2023,Export,360,IDN,49,0,TOTAL MOT,6499481.673
2023,Export,360,IDN,52,0,TOTAL MOT,1128.139
2023,Export,360,IDN,56,0,TOTAL MOT,71557.826
