typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","319550.105","0","319550.105","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","554","NZL","New Zealand","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3.449","true","-1","N/A","0","false","3.449","true","0","false","2843.606","0","2843.606","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","562","NER","Niger","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.021","true","-1","N/A","0","false","0.021","true","0","false","18.126","0","18.126","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","586","PAK","Pakistan","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","121.032","true","-1","N/A","0","false","121.032","true","0","false","1767.791","0","1767.791","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","604","PER","Peru","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45","false","8","kg","45","false","45","false","0","false","29019.283","0","29019.283","0","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.139","true","-1","N/A","0","false","1.139","true","0","false","1302.92","0","1302.92","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","616","POL","Poland","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14.199","true","-1","N/A","0","false","14.199","true","0","false","11180.373","0","11180.373","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","620","PRT","Portugal","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","529.64","true","-1","N/A","0","false","529.64","true","0","false","100549.785","0","100549.785","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","643","RUS","Russian Federation","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37.793","true","-1","N/A","0","false","37.793","true","0","false","31169.847","0","31169.847","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","699","IND","India","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","545.026","true","-1","N/A","0","false","545.026","true","0","false","243641.708","0","243641.708","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","239550.626","0","239550.626","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","703","SVK","Slovakia","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18","false","8","kg","18","false","18","false","0","false","1157.914","0","1157.914","0","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","326.1","true","-1","N/A","0","false","326.1","true","0","false","223679.956","0","223679.956","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","705","SVN","Slovenia","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.145","true","-1","N/A","0","false","0.145","true","0","false","122.615","0","122.615","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","284.02","true","-1","N/A","0","false","284.02","true","0","false","23341.667","0","23341.667","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43.46","true","-1","N/A","0","false","43.46","true","0","false","29589.71","0","29589.71","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","748","SWZ","Eswatini","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.293","true","-1","N/A","0","false","0.293","true","0","false","247.363","0","247.363","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","752","SWE","Sweden","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","11859.554","0","11859.554","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7953.053","true","-1","N/A","0","false","7953.053","true","0","false","9783139.532","0","9783139.532","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","1594822.688","0","1594822.688","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","792","TUR","Türkiye","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","122.21","true","-1","N/A","0","false","122.21","true","0","false","14062.363","0","14062.363","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","804","UKR","Ukraine","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","39.45","0","39.45","0","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","818","EGY","Egypt","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","399832.132","0","399832.132","0","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","3029337.215","0","3029337.215","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","842","USA","USA","0","W00","World","H5","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","1778059.891","0","1778059.891","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","0","W00","World","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","107644993.527","0","107644993.527","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","4","AFG","Afghanistan","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.045","true","-1","N/A","0","false","2.045","true","0","false","3297.815","0","3297.815","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","8","ALB","Albania","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21.68","true","-1","N/A","0","false","21.68","true","0","false","9062.862","0","9062.862","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","12","DZA","Algeria","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false","10.662","0","10.662","0","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","32","ARG","Argentina","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18.019","true","-1","N/A","0","false","18.019","true","0","false","3046.188","0","3046.188","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","36704.59","0","36704.59","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","40","AUT","Austria","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","18892676.005","0","18892676.005","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","48","BHR","Bahrain","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","7947.597","0","7947.597","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","50","BGD","Bangladesh","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","130.958","true","-1","N/A","0","false","130.958","true","0","false","10372.179","0","10372.179","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","56","BEL","Belgium","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","204705.522","0","204705.522","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.103","true","-1","N/A","0","false","2.103","true","0","false","1516.163","0","1516.163","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","70","BIH","Bosnia Herzegovina","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.088","true","-1","N/A","0","false","1.088","true","0","false","383.839","0","383.839","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","76","BRA","Brazil","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","277.267","true","-1","N/A","0","false","277.267","true","0","false","41953.586","0","41953.586","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","100","BGR","Bulgaria","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33.675","true","-1","N/A","0","false","33.675","true","0","false","3294.617","0","3294.617","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","104","MMR","Myanmar","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67.04","true","-1","N/A","0","false","67.04","true","0","false","15659.559","0","15659.559","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","112","BLR","Belarus","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.991","true","-1","N/A","0","false","0.991","true","0","false","349.72","0","349.72","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","116","KHM","Cambodia","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","105.001","true","-1","N/A","0","false","105.001","true","0","false","10122.683","0","10122.683","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","120","CMR","Cameroon","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19.132","true","-1","N/A","0","false","19.132","true","0","false","223.906","0","223.906","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","72446.384","0","72446.384","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","144","LKA","Sri Lanka","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10.634","true","-1","N/A","0","false","10.634","true","0","false","4377.895","0","4377.895","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","152","CHL","Chile","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.268","true","-1","N/A","0","false","0.268","true","0","false","72.503","0","72.503","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","156","CHN","China","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","35158139.3","0","35158139.3","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","170","COL","Colombia","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","166.278","true","-1","N/A","0","false","166.278","true","0","false","36040.335","0","36040.335","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","184","COK","Cook Isds","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","623.738","0","623.738","0","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","188","CRI","Costa Rica","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54.896","true","-1","N/A","0","false","54.896","true","0","false","50610.218","0","50610.218","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","191","HRV","Croatia","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10.582","true","-1","N/A","0","false","10.582","true","0","false","1807.241","0","1807.241","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","196","CYP","Cyprus","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6.737","true","-1","N/A","0","false","6.737","true","0","false","1841.36","0","1841.36","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","203","CZE","Czechia","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","423.07","true","-1","N/A","0","false","423.07","true","0","false","104944.739","0","104944.739","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","204","BEN","Benin","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","548.037","0","548.037","0","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","208","DNK","Denmark","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","641604.759","0","641604.759","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","214","DOM","Dominican Rep.","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6.129","true","-1","N/A","0","false","6.129","true","0","false","4996.302","0","4996.302","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","218","ECU","Ecuador","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11.381","true","-1","N/A","0","false","11.381","true","0","false","1279.463","0","1279.463","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","222","SLV","El Salvador","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.582","true","-1","N/A","0","false","2.582","true","0","false","716.499","0","716.499","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","231","ETH","Ethiopia","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","49.046","0","49.046","0","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","233","EST","Estonia","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29.077","true","-1","N/A","0","false","29.077","true","0","false","12243.393","0","12243.393","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","246","FIN","Finland","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","5013.362","0","5013.362","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","251","FRA","France","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","9742066.643","0","9742066.643","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","258","PYF","French Polynesia","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","523.514","0","523.514","0","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","268","GEO","Georgia","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10.333","true","-1","N/A","0","false","10.333","true","0","false","3337.266","0","3337.266","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","270","GMB","Gambia","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11.241","true","-1","N/A","0","false","11.241","true","0","false","210.045","0","210.045","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","8837226.269","0","8837226.269","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","288","GHA","Ghana","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67.266","true","-1","N/A","0","false","67.266","true","0","false","2708.196","0","2708.196","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","300","GRC","Greece","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","441.279","true","-1","N/A","0","false","441.279","true","0","false","120878.317","0","120878.317","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","320","GTM","Guatemala","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.665","true","-1","N/A","0","false","5.665","true","0","false","1432.998","0","1432.998","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","324","GIN","Guinea","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.033","true","-1","N/A","0","false","1.033","true","0","false","22.391","0","22.391","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","332","HTI","Haiti","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.481","true","-1","N/A","0","false","1.481","true","0","false","190.853","0","190.853","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","340","HND","Honduras","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.374","true","-1","N/A","0","false","0.374","true","0","false","82.099","0","82.099","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","2380716.735","0","2380716.735","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","348","HUN","Hungary","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","194.964","true","-1","N/A","0","false","194.964","true","0","false","15334.362","0","15334.362","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","352","ISL","Iceland","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10.48","true","-1","N/A","0","false","10.48","true","0","false","889.227","0","889.227","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","360","IDN","Indonesia","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1249.322","true","-1","N/A","0","false","1249.322","true","0","false","95397.814","0","95397.814","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","364","IRN","Iran","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8.045","true","-1","N/A","0","false","8.045","true","0","false","497.924","0","497.924","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","372","IRL","Ireland","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","123.34","true","-1","N/A","0","false","123.34","true","0","false","28465.915","0","28465.915","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","376","ISR","Israel","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1160.844","true","-1","N/A","0","false","1160.844","true","0","false","402263.112","0","402263.112","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","13059917.393","0","13059917.393","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","384","CIV","Côte d'Ivoire","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.173","true","-1","N/A","0","false","5.173","true","0","false","197.251","0","197.251","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","388","JAM","Jamaica","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.118","true","-1","N/A","0","false","0.118","true","0","false","41.583","0","41.583","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","173602.847","0","173602.847","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","400","JOR","Jordan","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.74","true","-1","N/A","0","false","1.74","true","0","false","425.421","0","425.421","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","201.726","true","-1","N/A","0","false","201.726","true","0","false","71463.33","0","71463.33","6","false","true",
